"","surp","y_lower","y_upper","y","delta","lang","model","linear"
"5207",18.1,47.3795168527456,56.1057916130324,52.0428652194365,24.1288747729422,"ge","monot_30m","non-linear"
"5208",18.2,47.7898408933006,56.5861418330518,52.459608126384,24.1288747729422,"ge","monot_30m","non-linear"
"5209",18.3,48.2040371519632,57.0704658873894,52.8796978527771,24.1288747729422,"ge","monot_30m","non-linear"
"5210",18.4,48.6125034529573,57.5587480023298,53.3031211137696,24.1288747729422,"ge","monot_30m","non-linear"
"5211",18.5,49.0240545202756,58.050972404157,53.729864624515,24.1288747729422,"ge","monot_30m","non-linear"
"5212",18.6,49.4391586889566,58.5471233191555,54.159915100167,24.1288747729422,"ge","monot_30m","non-linear"
"5213",18.7,49.8578016853669,59.0471849736096,54.5932592558792,24.1288747729422,"ge","monot_30m","non-linear"
"5214",18.8,50.2799692358725,59.5511415938036,55.0298838068052,24.1288747729422,"ge","monot_30m","non-linear"
"5215",18.9,50.7056470668399,60.0589774060217,55.4697754680987,24.1288747729422,"ge","monot_30m","non-linear"
"5216",19,51.1348209046353,60.5706766365483,55.9129209549133,24.1288747729422,"ge","monot_30m","non-linear"
"5217",19.1,51.5674764756251,61.0862235116677,56.3593069824026,24.1288747729422,"ge","monot_30m","non-linear"
"5218",19.2,52.0035995061755,61.6056022576642,56.8089202657203,24.1288747729422,"ge","monot_30m","non-linear"
"5219",19.3,52.4431757226528,62.1287971008221,57.2617475200199,24.1288747729422,"ge","monot_30m","non-linear"
"5220",19.4,52.8861908514234,62.6557922674258,57.7177754604552,24.1288747729422,"ge","monot_30m","non-linear"
"5221",19.5,53.3326306188535,63.1865719837594,58.1769908021797,24.1288747729422,"ge","monot_30m","non-linear"
"5222",19.6,53.7824807513094,63.7211204761073,58.6393802603471,24.1288747729422,"ge","monot_30m","non-linear"
"5223",19.7,54.2357269751575,64.2594219707539,59.1049305501111,24.1288747729422,"ge","monot_30m","non-linear"
"5224",19.8,54.692355016764,64.8014606939834,59.5736283866251,24.1288747729422,"ge","monot_30m","non-linear"
"5225",19.9,55.1523506024953,65.3472208720802,60.045460485043,24.1288747729422,"ge","monot_30m","non-linear"
"5226",20,55.6156994587175,65.8966867313285,60.5204135605183,24.1288747729422,"ge","monot_30m","non-linear"
"5227",0,-1.29169527330162,1.12338150516062,0,18.7913566689768,"gr","monot_30m","non-linear"
"5228",0.1,-0.99611328775217,1.47267346447188,0.302954543736455,18.7913566689768,"gr","monot_30m","non-linear"
"5229",0.2,-0.700554576071724,1.82171325835458,0.605830808885433,18.7913566689768,"gr","monot_30m","non-linear"
"5230",0.3,-0.405042412129276,2.17024872138018,0.908550516859467,18.7913566689768,"gr","monot_30m","non-linear"
"5231",0.4,-0.109600069793846,2.51802768812015,1.21103538907109,18.7913566689768,"gr","monot_30m","non-linear"
"5232",0.5,0.185749177065567,2.86479799314591,1.51320714693282,18.7913566689768,"gr","monot_30m","non-linear"
"5233",0.6,0.480982054579968,3.21030747102894,1.81498751185719,18.7913566689768,"gr","monot_30m","non-linear"
"5234",0.7,0.776075288880335,3.55430395634067,2.11629820525672,18.7913566689768,"gr","monot_30m","non-linear"
"5235",0.8,1.07100560609768,3.89653528365256,2.41706094854395,18.7913566689768,"gr","monot_30m","non-linear"
"5236",0.9,1.365749732363,4.23674928753606,2.7171974631314,18.7913566689768,"gr","monot_30m","non-linear"
"5237",1,1.66028439380728,4.57469380256263,3.0166294704316,18.7913566689768,"gr","monot_30m","non-linear"
"5238",1.1,1.95458631656152,4.92424269950371,3.31527869185708,18.7913566689768,"gr","monot_30m","non-linear"
"5239",1.2,2.24863222675673,5.27636788604011,3.61306684882036,18.7913566689768,"gr","monot_30m","non-linear"
"5240",1.3,2.54239885052388,5.62458659232468,3.90991566273398,18.7913566689768,"gr","monot_30m","non-linear"
"5241",1.4,2.83586291399399,5.96857327833644,4.20574685501046,18.7913566689768,"gr","monot_30m","non-linear"
"5242",1.5,3.12900114329804,6.3080024040544,4.50048214706232,18.7913566689768,"gr","monot_30m","non-linear"
"5243",1.6,3.42179026456704,6.64254842945759,4.79404326030211,18.7913566689768,"gr","monot_30m","non-linear"
"5244",1.7,3.71420744569202,6.97189523751349,5.08635457361991,18.7913566689768,"gr","monot_30m","non-linear"
"5245",1.8,4.00623578383492,7.29585318584871,5.37737613437467,18.7913566689768,"gr","monot_30m","non-linear"
"5246",1.9,4.29786261562107,7.61432306221068,5.66709349308909,18.7913566689768,"gr","monot_30m","non-linear"
"5247",2,4.58907536950657,7.92720761314941,5.95549275270871,18.7913566689768,"gr","monot_30m","non-linear"
"5248",2.1,4.87986147394755,8.23440958521486,6.24256001617906,18.7913566689768,"gr","monot_30m","non-linear"
"5249",2.2,5.17020835740013,8.53583172495703,6.52828138644567,18.7913566689768,"gr","monot_30m","non-linear"
"5250",2.3,5.46010344832043,8.8313767789259,6.81264296645407,18.7913566689768,"gr","monot_30m","non-linear"
"5251",2.4,5.74953417516457,9.12094749367146,7.09563085914979,18.7913566689768,"gr","monot_30m","non-linear"
"5252",2.5,6.03848796638867,9.40444661574369,7.37723116747835,18.7913566689768,"gr","monot_30m","non-linear"
"5253",2.6,6.32695225044885,9.68177689169258,7.6574299943853,18.7913566689768,"gr","monot_30m","non-linear"
"5254",2.7,6.61491445580125,9.95284106806812,7.93621344281616,18.7913566689768,"gr","monot_30m","non-linear"
"5255",2.8,6.90236201090196,10.2175418914203,8.21356761571647,18.7913566689768,"gr","monot_30m","non-linear"
"5256",2.9,7.18928234420713,10.4757821082991,8.48947861603175,18.7913566689768,"gr","monot_30m","non-linear"
"5257",3,7.47566288417286,10.7274644652544,8.76393254670754,18.7913566689768,"gr","monot_30m","non-linear"
"5258",3.1,7.75300205579963,10.9724917088364,9.03691551068936,18.7913566689768,"gr","monot_30m","non-linear"
"5259",3.2,8.02905858311605,11.2107665855949,9.30841361092276,18.7913566689768,"gr","monot_30m","non-linear"
"5260",3.3,8.30440933177207,11.4422001970958,9.57841463491411,18.7913566689768,"gr","monot_30m","non-linear"
"5261",3.4,8.579049892509,11.6670072726862,9.8469675884242,18.7913566689768,"gr","monot_30m","non-linear"
"5262",3.5,8.85299066044464,11.8948643630857,10.11419861672,18.7913566689768,"gr","monot_30m","non-linear"
"5263",3.6,9.12624297535966,12.1316408227367,10.3802387873179,18.7913566689768,"gr","monot_30m","non-linear"
"5264",3.7,9.39881817703476,12.3648478577108,10.645219167734,18.7913566689768,"gr","monot_30m","non-linear"
"5265",3.8,9.67072760525063,12.594985387129,10.9092708254847,18.7913566689768,"gr","monot_30m","non-linear"
"5266",3.9,9.94198259978796,12.8225533301119,11.1725248280861,18.7913566689768,"gr","monot_30m","non-linear"
"5267",4,10.2125945004274,13.0480516057807,11.4351122430545,18.7913566689768,"gr","monot_30m","non-linear"
"5268",4.1,10.4825746469498,13.271980133256,11.6971641379062,18.7913566689768,"gr","monot_30m","non-linear"
"5269",4.2,10.7519343791357,13.4948388316589,11.9588115801575,18.7913566689768,"gr","monot_30m","non-linear"
"5270",4.3,11.0206850367658,13.7171276201103,12.2201856373245,18.7913566689768,"gr","monot_30m","non-linear"
"5271",4.4,11.2888379596208,13.9393464177309,12.4814173769236,18.7913566689768,"gr","monot_30m","non-linear"
"5272",4.5,11.5564044874815,14.1619951436416,12.742637866471,18.7913566689768,"gr","monot_30m","non-linear"
"5273",4.6,11.8233959601284,14.3855737169635,13.003978173483,18.7913566689768,"gr","monot_30m","non-linear"
"5274",4.7,12.0898237173424,14.6670096504404,13.2655693654757,18.7913566689768,"gr","monot_30m","non-linear"
"5275",4.8,12.355699098904,14.9576246519574,13.5275425099656,18.7913566689768,"gr","monot_30m","non-linear"
"5276",4.9,12.621033444594,15.2491415834602,13.7900286744687,18.7913566689768,"gr","monot_30m","non-linear"
"5277",5,12.8858380941931,15.5417197763827,14.0531589265014,18.7913566689768,"gr","monot_30m","non-linear"
"5278",5.1,13.150124387482,15.8355185621591,14.31706433358,18.7913566689768,"gr","monot_30m","non-linear"
"5279",5.2,13.4139036642413,16.1306972722235,14.5818759632206,18.7913566689768,"gr","monot_30m","non-linear"
"5280",5.3,13.6771877541952,16.4274135492068,14.8477237841336,18.7913566689768,"gr","monot_30m","non-linear"
"5281",5.4,13.940011328666,16.725746302244,15.1146865377165,18.7913566689768,"gr","monot_30m","non-linear"
"5282",5.5,14.2024411347392,17.0256638774096,15.3827710284059,18.7913566689768,"gr","monot_30m","non-linear"
"5283",5.6,14.4645463232722,17.3271263351344,15.651978669651,18.7913566689768,"gr","monot_30m","non-linear"
"5284",5.7,14.7263960451223,17.6300937358491,15.9223108749013,18.7913566689768,"gr","monot_30m","non-linear"
"5285",5.8,14.9880594511467,17.9345261399844,16.1937690576059,18.7913566689768,"gr","monot_30m","non-linear"
"5286",5.9,15.2496056922029,18.240383607971,16.4663546312142,18.7913566689768,"gr","monot_30m","non-linear"
"5287",6,15.5111039191479,18.5476262002396,16.7400690091756,18.7913566689768,"gr","monot_30m","non-linear"
"5288",6.1,15.7726232828393,18.8562139772209,17.0149136049393,18.7913566689768,"gr","monot_30m","non-linear"
"5289",6.2,16.0306409887108,19.1661069993457,17.2908898319547,18.7913566689768,"gr","monot_30m","non-linear"
"5290",6.3,16.2854190639721,19.4772653270447,17.567999103671,18.7913566689768,"gr","monot_30m","non-linear"
"5291",6.4,16.5410832549248,19.7896490207486,17.8462428335376,18.7913566689768,"gr","monot_30m","non-linear"
"5292",6.5,16.7976919941379,20.103218140888,18.1256224350038,18.7913566689768,"gr","monot_30m","non-linear"
"5293",6.6,17.0553037141801,20.4179327478937,18.406139321519,18.7913566689768,"gr","monot_30m","non-linear"
"5294",6.7,17.3139768476204,20.7337529021965,18.6877949065324,18.7913566689768,"gr","monot_30m","non-linear"
"5295",6.8,17.5737698270277,21.050638664227,18.9705906034933,18.7913566689768,"gr","monot_30m","non-linear"
"5296",6.9,17.8347410849707,21.3685500944159,19.2545278258511,18.7913566689768,"gr","monot_30m","non-linear"
"5297",7,18.0969490540185,21.687447253194,19.539607987055,18.7913566689768,"gr","monot_30m","non-linear"
"5298",7.1,18.3604521667399,22.007290200992,19.8258325005545,18.7913566689768,"gr","monot_30m","non-linear"
"5299",7.2,18.6253088557037,22.3280389982406,20.1132027797988,18.7913566689768,"gr","monot_30m","non-linear"
"5300",7.3,18.891577553479,22.6496537053704,20.4017202382371,18.7913566689768,"gr","monot_30m","non-linear"
"5301",7.4,19.1593166926344,22.9720943828123,20.6913862893189,18.7913566689768,"gr","monot_30m","non-linear"
"5302",7.5,19.428584705739,23.2953210909969,20.9822023464935,18.7913566689768,"gr","monot_30m","non-linear"
"5303",7.6,19.6994400253616,23.619293890355,21.2741698232101,18.7913566689768,"gr","monot_30m","non-linear"
"5304",7.7,19.971941084071,23.9439728413172,21.5672901329182,18.7913566689768,"gr","monot_30m","non-linear"
"5305",7.8,20.2461463144363,24.2693180043142,21.8615646890669,18.7913566689768,"gr","monot_30m","non-linear"
"5306",7.9,20.5221141490262,24.5952894397769,22.1569949051056,18.7913566689768,"gr","monot_30m","non-linear"
"5307",8,20.7999030204096,24.9218472081358,22.4535821944836,18.7913566689768,"gr","monot_30m","non-linear"
"5308",8.1,21.0795713611554,25.2489513698218,22.7513279706503,18.7913566689768,"gr","monot_30m","non-linear"
"5309",8.2,21.3611776038325,25.5765619852655,23.0502336470549,18.7913566689768,"gr","monot_30m","non-linear"
"5310",8.3,21.6447801810098,25.9046391148976,23.3503006371468,18.7913566689768,"gr","monot_30m","non-linear"
"5311",8.4,21.9304375252562,26.2331428191489,23.6515303543753,18.7913566689768,"gr","monot_30m","non-linear"
"5312",8.5,22.2182080691405,26.56203315845,23.9539242121897,18.7913566689768,"gr","monot_30m","non-linear"
"5313",8.6,22.5081465302236,26.8912724038076,24.2574833343766,18.7913566689768,"gr","monot_30m","non-linear"
"5314",8.7,22.8002691007296,27.2208457503193,24.5622058408667,18.7913566689768,"gr","monot_30m","non-linear"
"5315",8.8,23.0940681843913,27.550751964061,24.8680880733184,18.7913566689768,"gr","monot_30m","non-linear"
"5316",8.9,23.3838691395262,27.8809899883412,25.1751263501666,18.7913566689768,"gr","monot_30m","non-linear"
"5317",9,23.6754201571692,28.2115587664686,25.4833169898462,18.7913566689768,"gr","monot_30m","non-linear"
"5318",9.1,23.968715646226,28.5424572417519,25.7926563107921,18.7913566689768,"gr","monot_30m","non-linear"
"5319",9.2,24.2637500156025,28.8736843574998,26.1031406314391,18.7913566689768,"gr","monot_30m","non-linear"
"5320",9.3,24.5605176742046,29.2052390570209,26.4147662702222,18.7913566689768,"gr","monot_30m","non-linear"
"5321",9.4,24.8590130309381,29.5371202836239,26.7275295455761,18.7913566689768,"gr","monot_30m","non-linear"
"5322",9.5,25.1592304947088,29.8693269806174,27.0414267759358,18.7913566689768,"gr","monot_30m","non-linear"
"5323",9.6,25.4611644744226,30.2018580913101,27.3564542797361,18.7913566689768,"gr","monot_30m","non-linear"
"5324",9.7,25.7648093789853,30.5347125590106,27.672608375412,18.7913566689768,"gr","monot_30m","non-linear"
"5325",9.8,26.0701596173027,30.8678893270275,27.9898853813982,18.7913566689768,"gr","monot_30m","non-linear"
"5326",9.9,26.3772095982808,31.2013873386697,28.3082816161297,18.7913566689768,"gr","monot_30m","non-linear"
"5327",10,26.6859537308253,31.5352055372456,28.6277933980414,18.7913566689768,"gr","monot_30m","non-linear"
"5328",10.1,26.996386423842,31.869342866064,28.9484170455681,18.7913566689768,"gr","monot_30m","non-linear"
"5329",10.2,27.3085020862369,32.2037982684335,29.2701488771446,18.7913566689768,"gr","monot_30m","non-linear"
"5330",10.3,27.6222951269157,32.5385706876628,29.592985211206,18.7913566689768,"gr","monot_30m","non-linear"
"5331",10.4,27.9377599547843,32.8736590670604,29.916922366187,18.7913566689768,"gr","monot_30m","non-linear"
"5332",10.5,28.2548909787486,33.2090623499352,30.2419566605225,18.7913566689768,"gr","monot_30m","non-linear"
"5333",10.6,28.5736826077144,33.5447794795957,30.5680844126474,18.7913566689768,"gr","monot_30m","non-linear"
"5334",10.7,28.8941292505874,33.8808093993507,30.8953019409966,18.7913566689768,"gr","monot_30m","non-linear"
"5335",10.8,29.2162253162737,34.2171510525086,31.2236055640049,18.7913566689768,"gr","monot_30m","non-linear"
"5336",10.9,29.5399652136789,34.5538033823783,31.5529916001072,18.7913566689768,"gr","monot_30m","non-linear"
"5337",11,29.865343351709,34.8907653322683,31.8834563677384,18.7913566689768,"gr","monot_30m","non-linear"
"5338",11.1,30.1923541392697,35.2280358454874,32.2149961853334,18.7913566689768,"gr","monot_30m","non-linear"
"5339",11.2,30.520991985267,35.5656138653441,32.5476073713271,18.7913566689768,"gr","monot_30m","non-linear"
"5340",11.3,30.8512512986067,35.9034983351471,32.8812862441543,18.7913566689768,"gr","monot_30m","non-linear"
"5341",11.4,31.1831264881945,36.2416881982052,33.2160291222498,18.7913566689768,"gr","monot_30m","non-linear"
"5342",11.5,31.5166119629364,36.5801823978268,33.5518323240487,18.7913566689768,"gr","monot_30m","non-linear"
"5343",11.6,31.8517021317382,36.9189798773208,33.8886921679857,18.7913566689768,"gr","monot_30m","non-linear"
"5344",11.7,32.1883914035058,37.2580795799958,34.2266049724957,18.7913566689768,"gr","monot_30m","non-linear"
"5345",11.8,32.5266741871449,37.5974804491603,34.5655670560136,18.7913566689768,"gr","monot_30m","non-linear"
"5346",11.9,32.8665448915614,37.9371814281231,34.9055747369742,18.7913566689768,"gr","monot_30m","non-linear"
"5347",12,33.2058119783845,38.2771814601929,35.2466243338126,18.7913566689768,"gr","monot_30m","non-linear"
"5348",12.1,33.5342103098857,38.6174794886782,35.5887121649634,18.7913566689768,"gr","monot_30m","non-linear"
"5349",12.2,33.8637570545778,38.9580744568878,35.9318345488616,18.7913566689768,"gr","monot_30m","non-linear"
"5350",12.3,34.1944481257111,39.2989653081302,36.2759878039422,18.7913566689768,"gr","monot_30m","non-linear"
"5351",12.4,34.5262794365363,39.6401509857142,36.6211682486398,18.7913566689768,"gr","monot_30m","non-linear"
"5352",12.5,34.8592469003036,39.9816304329484,36.9673722013895,18.7913566689768,"gr","monot_30m","non-linear"
"5353",12.6,35.1933464302636,40.3234025931415,37.3145959806261,18.7913566689768,"gr","monot_30m","non-linear"
"5354",12.7,35.5285739396668,40.6654664096021,37.6628359047845,18.7913566689768,"gr","monot_30m","non-linear"
"5355",12.8,35.8649253417637,41.0078208256388,38.0120882922995,18.7913566689768,"gr","monot_30m","non-linear"
"5356",12.9,36.2023965498046,41.3504647845604,38.362349461606,18.7913566689768,"gr","monot_30m","non-linear"
"5357",13,36.5409834770402,41.6933972296755,38.713615731139,18.7913566689768,"gr","monot_30m","non-linear"
"5358",13.1,36.8806820367208,42.0366171042927,39.0658834193332,18.7913566689768,"gr","monot_30m","non-linear"
"5359",13.2,37.2214881420969,42.3801233517207,39.4191488446235,18.7913566689768,"gr","monot_30m","non-linear"
"5360",13.3,37.5633977064191,42.7239149152682,39.7734083254449,18.7913566689768,"gr","monot_30m","non-linear"
"5361",13.4,37.9064066429377,43.0679907382438,40.1286581802322,18.7913566689768,"gr","monot_30m","non-linear"
"5362",13.5,38.2489246040846,43.4123497639561,40.4848947274203,18.7913566689768,"gr","monot_30m","non-linear"
"5363",13.6,38.5774979727907,43.7569909357139,40.842114285444,18.7913566689768,"gr","monot_30m","non-linear"
"5364",13.7,38.9068541114132,44.1019131968258,41.2003131727382,18.7913566689768,"gr","monot_30m","non-linear"
"5365",13.8,39.2369900773072,44.4471154906003,41.5594877077379,18.7913566689768,"gr","monot_30m","non-linear"
"5366",13.9,39.5679029278275,44.7925967603463,41.9196342088778,18.7913566689768,"gr","monot_30m","non-linear"
"5367",14,39.899589720329,45.1597455835162,42.2807489945928,18.7913566689768,"gr","monot_30m","non-linear"
"5368",14.1,40.2320475121669,45.5318087701608,42.6428283833179,18.7913566689768,"gr","monot_30m","non-linear"
"5369",14.2,40.5652733606959,45.9046368052124,43.0058686934879,18.7913566689768,"gr","monot_30m","non-linear"
"5370",14.3,40.8992643232711,46.2782267583179,43.3698662435377,18.7913566689768,"gr","monot_30m","non-linear"
"5371",14.4,41.2340174572475,46.6525756991242,43.7348173519021,18.7913566689768,"gr","monot_30m","non-linear"
"5372",14.5,41.5695298199799,47.0276806972779,44.1007183370161,18.7913566689768,"gr","monot_30m","non-linear"
"5373",14.6,41.9057984688233,47.4035388224259,44.4675655173144,18.7913566689768,"gr","monot_30m","non-linear"
"5374",14.7,42.2428204611327,47.780147144215,44.8353552112321,18.7913566689768,"gr","monot_30m","non-linear"
"5375",14.8,42.5580070644899,48.1575027322921,45.2040837372038,18.7913566689768,"gr","monot_30m","non-linear"
"5376",14.9,42.8723414218115,48.5356026563039,45.5737474136647,18.7913566689768,"gr","monot_30m","non-linear"
"5377",15,43.1870933172284,48.9144439858972,45.9443425590494,18.7913566689768,"gr","monot_30m","non-linear"
"5378",15.1,43.5022611004508,49.2940237907189,46.3158654917929,18.7913566689768,"gr","monot_30m","non-linear"
"5379",15.2,43.8178431211889,49.6743391404158,46.68831253033,18.7913566689768,"gr","monot_30m","non-linear"
"5380",15.3,44.1338377291528,50.0553871046346,47.0616799930957,18.7913566689768,"gr","monot_30m","non-linear"
"5381",15.4,44.4502432740527,50.4371647530222,47.4359641985248,18.7913566689768,"gr","monot_30m","non-linear"
"5382",15.5,44.7670581055988,50.8196691552254,47.8111614650522,18.7913566689768,"gr","monot_30m","non-linear"
"5383",15.6,45.0842805735013,51.2808342869861,48.1872681111127,18.7913566689768,"gr","monot_30m","non-linear"
"5384",15.7,45.4019090274703,51.7447355770254,48.5642804551412,18.7913566689768,"gr","monot_30m","non-linear"
"5385",15.8,45.719941817216,52.210470049896,48.9421948155727,18.7913566689768,"gr","monot_30m","non-linear"
"5386",15.9,46.0383772924485,52.6780302234922,49.3210075108419,18.7913566689768,"gr","monot_30m","non-linear"
"5387",16,46.3572138028782,53.1474086157084,49.7007148593838,18.7913566689768,"gr","monot_30m","non-linear"
"5388",16.1,46.676449698215,53.6185977444391,50.0813131796332,18.7913566689768,"gr","monot_30m","non-linear"
"5389",16.2,46.9960833281692,54.0915901275786,50.4627987900251,18.7913566689768,"gr","monot_30m","non-linear"
"5390",16.3,47.316113042451,54.5663782830214,50.8451680089942,18.7913566689768,"gr","monot_30m","non-linear"
"5391",16.4,47.6365371907705,55.0429547286619,51.2284171549754,18.7913566689768,"gr","monot_30m","non-linear"
"5392",16.5,47.957354122838,55.5213119823944,51.6125425464037,18.7913566689768,"gr","monot_30m","non-linear"
"5393",16.6,48.2785621883635,56.0014425621133,51.9975405017139,18.7913566689768,"gr","monot_30m","non-linear"
"5394",16.7,48.6001597370572,56.4833389857131,52.3834073393409,18.7913566689768,"gr","monot_30m","non-linear"
"5395",16.8,48.9221451186294,56.9669937710881,52.7701393777196,18.7913566689768,"gr","monot_30m","non-linear"
"5396",16.9,49.2445166827902,57.4523994361328,53.1577329352848,18.7913566689768,"gr","monot_30m","non-linear"
"5397",17,49.5672727792497,57.9395484987415,53.5461843304713,18.7913566689768,"gr","monot_30m","non-linear"
"5398",17.1,49.8904117577182,58.4284334768087,53.9354898817142,18.7913566689768,"gr","monot_30m","non-linear"
"5399",17.2,50.2139319679058,58.9190468882288,54.3256459074482,18.7913566689768,"gr","monot_30m","non-linear"
"5400",17.3,50.5378317595227,59.4113812508961,54.7166487261083,18.7913566689768,"gr","monot_30m","non-linear"
"5401",17.4,50.862109482279,59.905429082705,55.1084946561293,18.7913566689768,"gr","monot_30m","non-linear"
"5402",17.5,51.186763485885,60.40118290155,55.501180015946,18.7913566689768,"gr","monot_30m","non-linear"
"5403",17.6,51.5117921200508,60.8986352253255,55.8947011239934,18.7913566689768,"gr","monot_30m","non-linear"
"5404",17.7,51.8371937344865,61.3977785719258,56.2890542987063,18.7913566689768,"gr","monot_30m","non-linear"
"5405",17.8,52.1629666789024,61.8986054592454,56.6842358585197,18.7913566689768,"gr","monot_30m","non-linear"
"5406",17.9,52.4891093030086,62.4011084051787,57.0802421218684,18.7913566689768,"gr","monot_30m","non-linear"
"5407",18,52.8156199565153,62.920563268957,57.4770694071871,18.7913566689768,"gr","monot_30m","non-linear"
"5408",18.1,53.1424969891326,63.4434470792156,57.874714032911,18.7913566689768,"gr","monot_30m","non-linear"
"5409",18.2,53.4697387505708,63.9681543439783,58.2731723174747,18.7913566689768,"gr","monot_30m","non-linear"
"5410",18.3,53.79734359054,64.4946768126541,58.6724405793132,18.7913566689768,"gr","monot_30m","non-linear"
"5411",18.4,54.1253098587504,65.0230062346515,59.0725151368614,18.7913566689768,"gr","monot_30m","non-linear"
"5412",18.5,54.4536359049121,65.5531343593794,59.4733923085541,18.7913566689768,"gr","monot_30m","non-linear"
"5413",18.6,54.7823200787354,66.0850529362465,59.8750684128263,18.7913566689768,"gr","monot_30m","non-linear"
"5414",18.7,55.1113607299303,66.6187537146616,60.2775397681127,18.7913566689768,"gr","monot_30m","non-linear"
"5415",18.8,55.4407562082071,67.1542284440333,60.6808026928483,18.7913566689768,"gr","monot_30m","non-linear"
"5416",18.9,55.770504863276,67.6914688737705,61.0848535054679,18.7913566689768,"gr","monot_30m","non-linear"
"5417",19,56.100605044847,68.2304667532818,61.4896885244064,18.7913566689768,"gr","monot_30m","non-linear"
"5418",19.1,56.4310551026305,68.771213831976,61.8953040680987,18.7913566689768,"gr","monot_30m","non-linear"
"5419",19.2,56.7618533863365,69.3137018592619,62.3016964549797,18.7913566689768,"gr","monot_30m","non-linear"
"5420",19.3,57.0929982456752,69.8579225845482,62.7088620034842,18.7913566689768,"gr","monot_30m","non-linear"
"5421",19.4,57.4244880303569,70.4038677572437,63.1167970320472,18.7913566689768,"gr","monot_30m","non-linear"
"5422",19.5,57.7563210900916,70.9515291267571,63.5254978591034,18.7913566689768,"gr","monot_30m","non-linear"
"5423",19.6,58.0884957745895,71.5008984424971,63.9349608030877,18.7913566689768,"gr","monot_30m","non-linear"
"5424",19.7,58.4210104335609,72.0519674538725,64.3451821824352,18.7913566689768,"gr","monot_30m","non-linear"
"5425",19.8,58.7538634167159,72.604727910292,64.7561583155805,18.7913566689768,"gr","monot_30m","non-linear"
"5426",19.9,59.0870530737646,73.1591715611644,65.1678855209586,18.7913566689768,"gr","monot_30m","non-linear"
"5427",20,59.4205777544172,73.7152901558985,65.5803601170044,18.7913566689768,"gr","monot_30m","non-linear"
"5428",0,-2.8423504473834,2.23352662452919,0,7.08765380688036,"he","monot_30m","non-linear"
"5429",0.1,-2.6717865378287,2.27053660297089,0.124270600589684,7.08765380688036,"he","monot_30m","non-linear"
"5430",0.2,-2.50117869547314,2.30775468682744,0.248580618694276,7.08765380688036,"he","monot_30m","non-linear"
"5431",0.3,-2.33048298751585,2.34538898151371,0.37296947182869,7.08765380688036,"he","monot_30m","non-linear"
"5432",0.4,-2.15965548115597,2.38364759244454,0.497476577507838,7.08765380688036,"he","monot_30m","non-linear"
"5433",0.5,-1.98865224359263,2.4227386250348,0.622141353246628,7.08765380688036,"he","monot_30m","non-linear"
"5434",0.6,-1.81742934202496,2.46287018469935,0.747003216559973,7.08765380688036,"he","monot_30m","non-linear"
"5435",0.7,-1.6459428436521,2.50425037685303,0.872101584962782,7.08765380688036,"he","monot_30m","non-linear"
"5436",0.8,-1.47414881567319,2.54982259069744,0.997475875969964,7.08765380688036,"he","monot_30m","non-linear"
"5437",0.9,-1.30200332528735,2.6239223637334,1.12316550709643,7.08765380688036,"he","monot_30m","non-linear"
"5438",1,-1.12946243969374,2.6985658777634,1.2492098958571,7.08765380688036,"he","monot_30m","non-linear"
"5439",1.1,-0.956482226091471,2.77381354845344,1.37564845976687,7.08765380688036,"he","monot_30m","non-linear"
"5440",1.2,-0.783018751679694,2.84972579146953,1.50252061634066,7.08765380688036,"he","monot_30m","non-linear"
"5441",1.3,-0.613372284313972,2.92636302247767,1.62986578309338,7.08765380688036,"he","monot_30m","non-linear"
"5442",1.4,-0.481207906036849,3.0115378949939,1.75772337753994,7.08765380688036,"he","monot_30m","non-linear"
"5443",1.5,-0.347222254549326,3.12012447524058,1.88613281719525,7.08765380688036,"he","monot_30m","non-linear"
"5444",1.6,-0.21128523890781,3.22862587591451,2.01513351957422,7.08765380688036,"he","monot_30m","non-linear"
"5445",1.7,-0.0732667681686943,3.36202745849739,2.14476490219177,7.08765380688036,"he","monot_30m","non-linear"
"5446",1.8,0.066963248611617,3.52437907533648,2.27506638256279,7.08765380688036,"he","monot_30m","non-linear"
"5447",1.9,0.209534902376728,3.68637874278341,2.40607737820221,7.08765380688036,"he","monot_30m","non-linear"
"5448",2,0.354578284070228,3.84800690809414,2.53783730662493,7.08765380688036,"he","monot_30m","non-linear"
"5449",2.1,0.50222348463573,4.0092440185247,2.67038558534587,7.08765380688036,"he","monot_30m","non-linear"
"5450",2.2,0.652600595016826,4.17007052133105,2.80376163187993,7.08765380688036,"he","monot_30m","non-linear"
"5451",2.3,0.805839706157115,4.33046686376919,2.93800486374203,7.08765380688036,"he","monot_30m","non-linear"
"5452",2.4,0.962070909000201,4.49994205688069,3.07315469844707,7.08765380688036,"he","monot_30m","non-linear"
"5453",2.5,1.12142429448968,4.6741637802077,3.20925055350997,7.08765380688036,"he","monot_30m","non-linear"
"5454",2.6,1.28402995356916,4.84823625713432,3.34633184644564,7.08765380688036,"he","monot_30m","non-linear"
"5455",2.7,1.45001797718223,5.02215351780453,3.48443799476899,7.08765380688036,"he","monot_30m","non-linear"
"5456",2.8,1.61951845627249,5.19590959236234,3.62360841599493,7.08765380688036,"he","monot_30m","non-linear"
"5457",2.9,1.79266148178355,5.36949851095172,3.76388252763837,7.08765380688036,"he","monot_30m","non-linear"
