"","prev_surp","y_lower","y_upper","y","delta","lang","model","linear"
"234",3.2,-1.06712051890081,2.77039406583334,1.03832653332716,-12.7649071802549,"en","mgpt_lc","linear"
"235",3.3,-1.03635917898248,2.80883008120655,1.07077423749363,-12.7649071802549,"en","mgpt_lc","linear"
"236",3.4,-1.00559783906416,2.84726609657976,1.1032219416601,-12.7649071802549,"en","mgpt_lc","linear"
"237",3.5,-0.974836499145836,2.88570211195298,1.13566964582658,-12.7649071802549,"en","mgpt_lc","linear"
"238",3.6,-0.944075159227511,2.92413812732619,1.16811734999305,-12.7649071802549,"en","mgpt_lc","linear"
"239",3.7,-0.913313819309186,2.9625741426994,1.20056505415952,-12.7649071802549,"en","mgpt_lc","linear"
"240",3.8,-0.882552479390862,3.00101015807261,1.233012758326,-12.7649071802549,"en","mgpt_lc","linear"
"241",3.9,-0.851791139472537,3.03944617344582,1.26546046249247,-12.7649071802549,"en","mgpt_lc","linear"
"242",4,-0.821029799554211,3.08243356364297,1.29790816665894,-12.7649071802549,"en","mgpt_lc","linear"
"243",4.1,-0.8061265542113,3.1289927136739,1.33035587082542,-12.7649071802549,"en","mgpt_lc","linear"
"244",4.2,-0.791957110015836,3.17555186370484,1.36280357499189,-12.7649071802549,"en","mgpt_lc","linear"
"245",4.3,-0.777787665820371,3.22211101373577,1.39525127915837,-12.7649071802549,"en","mgpt_lc","linear"
"246",4.4,-0.763618221624908,3.26867016376671,1.42769898332484,-12.7649071802549,"en","mgpt_lc","linear"
"247",4.5,-0.749448777429444,3.31522931379764,1.46014668749131,-12.7649071802549,"en","mgpt_lc","linear"
"248",4.6,-0.735279333233978,3.36178846382858,1.49259439165779,-12.7649071802549,"en","mgpt_lc","linear"
"249",4.7,-0.721109889038514,3.40834761385951,1.52504209582426,-12.7649071802549,"en","mgpt_lc","linear"
