"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1935",12.5,25.3982191452832,34.7978112037606,29.2016027957886,15.4238444755755,"tr","long","non-linear"
"1936",12.6,25.5498675748484,35.0563307975567,29.399333502866,15.4238444755755,"tr","long","non-linear"
"1937",12.7,25.7010605576583,35.3084911164032,29.5951561122011,15.4238444755755,"tr","long","non-linear"
"1938",12.8,25.8518012169843,35.5543357696628,29.7890837087648,15.4238444755755,"tr","long","non-linear"
"1939",12.9,26.0020926760982,35.7939083666987,29.9811293775279,15.4238444755755,"tr","long","non-linear"
"1940",13,26.1519380582714,36.0272525168737,30.1713062034612,15.4238444755755,"tr","long","non-linear"
"1941",13.1,26.3013404867757,36.2544118295508,30.3596272715354,15.4238444755755,"tr","long","non-linear"
"1942",13.2,26.4503030848826,36.475429914093,30.5461056667214,15.4238444755755,"tr","long","non-linear"
"1943",13.3,26.5988289758637,36.6903503798631,30.7307544739899,15.4238444755755,"tr","long","non-linear"
"1944",13.4,26.7469212829906,36.8992168362242,30.9135867783117,15.4238444755755,"tr","long","non-linear"
"1945",13.5,26.8945831295349,37.1020728925392,31.0946156646577,15.4238444755755,"tr","long","non-linear"
"1946",13.6,27.0418176387682,37.298962158171,31.2738542179987,15.4238444755755,"tr","long","non-linear"
"1947",13.7,27.1886279339622,37.4899282424826,31.4513155233053,15.4238444755755,"tr","long","non-linear"
"1948",13.8,27.3350171383884,37.675014754837,31.6270126655485,15.4238444755755,"tr","long","non-linear"
"1949",13.9,27.4809883753184,37.854265304597,31.8009587296989,15.4238444755755,"tr","long","non-linear"
"1950",14,27.6265447680238,38.0277235011257,31.9731668007275,15.4238444755755,"tr","long","non-linear"
"1951",14.1,27.7672362682526,38.195432953786,32.1436499636049,15.4238444755755,"tr","long","non-linear"
"1952",14.2,27.8931672570684,38.3574372719408,32.3124213033021,15.4238444755755,"tr","long","non-linear"
"1953",14.3,28.0182854320516,38.5137800649531,32.4794939047897,15.4238444755755,"tr","long","non-linear"
"1954",14.4,28.1425970541115,38.6645049421859,32.6448808530386,15.4238444755755,"tr","long","non-linear"
"1955",14.5,28.2661083841567,38.809655513002,32.8085952330196,15.4238444755755,"tr","long","non-linear"
"1956",14.6,28.3888256830964,38.9492753867645,32.9706501297034,15.4238444755755,"tr","long","non-linear"
"1957",14.7,28.5107552118395,39.0834081728362,33.1310586280609,15.4238444755755,"tr","long","non-linear"
"1958",14.8,28.6319032312949,39.2120974805802,33.2898338130628,15.4238444755755,"tr","long","non-linear"
"1959",14.9,28.7522760023715,39.3353869193594,33.44698876968,15.4238444755755,"tr","long","non-linear"
"1960",15,28.8718797859784,39.4533200985368,33.6025365828832,15.4238444755755,"tr","long","non-linear"
"1961",15.1,28.9907208430244,39.5659406274752,33.7564903376432,15.4238444755755,"tr","long","non-linear"
"1962",15.2,29.1088054344185,39.6732921155376,33.9088631189308,15.4238444755755,"tr","long","non-linear"
"1963",15.3,29.2261398210697,39.775418172087,34.0596680117169,15.4238444755755,"tr","long","non-linear"
