"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1929",11.9,23.9038584357234,40.1703059451174,32.225131303152,-7.08531308991549,"tr","short","linear"
"1930",12,24.1292786075833,40.508893106789,32.4959307258675,-7.08531308991549,"tr","short","linear"
"1931",12.1,24.3546987794432,40.8474802684605,32.7667301485831,-7.08531308991549,"tr","short","linear"
"1932",12.2,24.5801189513032,41.1860674301321,33.0375295712986,-7.08531308991549,"tr","short","linear"
"1933",12.3,24.8055391231631,41.5246545918036,33.3083289940142,-7.08531308991549,"tr","short","linear"
"1934",12.4,25.030959295023,41.8632417534751,33.5791284167298,-7.08531308991549,"tr","short","linear"
"1935",12.5,25.256379466883,42.2018289151467,33.8499278394453,-7.08531308991549,"tr","short","linear"
"1936",12.6,25.4817996387429,42.5404160768182,34.1207272621609,-7.08531308991549,"tr","short","linear"
"1937",12.7,25.7072198106028,42.8790032384898,34.3915266848765,-7.08531308991549,"tr","short","linear"
"1938",12.8,25.9326399824628,43.2175904001613,34.662326107592,-7.08531308991549,"tr","short","linear"
"1939",12.9,26.1580601543227,43.5561775618329,34.9331255303076,-7.08531308991549,"tr","short","linear"
"1940",13,26.3834803261826,43.8947647235044,35.2039249530231,-7.08531308991549,"tr","short","linear"
"1941",13.1,26.6089004980426,44.233351885176,35.4747243757387,-7.08531308991549,"tr","short","linear"
"1942",13.2,26.8343206699025,44.5719390468475,35.7455237984543,-7.08531308991549,"tr","short","linear"
"1943",13.3,27.0597408417624,44.910526208519,36.0163232211698,-7.08531308991549,"tr","short","linear"
"1944",13.4,27.2851610136224,45.2491133701906,36.2871226438854,-7.08531308991549,"tr","short","linear"
"1945",13.5,27.5105811854823,45.5877005318621,36.557922066601,-7.08531308991549,"tr","short","linear"
"1946",13.6,27.7360013573422,45.9262876935337,36.8287214893165,-7.08531308991549,"tr","short","linear"
"1947",13.7,27.9614215292022,46.2648748552052,37.0995209120321,-7.08531308991549,"tr","short","linear"
"1948",13.8,28.1868417010621,46.6034620168768,37.3703203347476,-7.08531308991549,"tr","short","linear"
"1949",13.9,28.412261872922,46.9420491785483,37.6411197574632,-7.08531308991549,"tr","short","linear"
"1950",14,28.637682044782,47.2806363402199,37.9119191801788,-7.08531308991549,"tr","short","linear"
"1951",14.1,28.8631022166419,47.6192235018914,38.1827186028943,-7.08531308991549,"tr","short","linear"
"1952",14.2,29.0885223885018,47.957810663563,38.4535180256099,-7.08531308991549,"tr","short","linear"
"1953",14.3,29.3139425603618,48.2963978252345,38.7243174483255,-7.08531308991549,"tr","short","linear"
"1954",14.4,29.5393627322217,48.634984986906,38.995116871041,-7.08531308991549,"tr","short","linear"
"1955",14.5,29.7647829040816,48.9735721485776,39.2659162937566,-7.08531308991549,"tr","short","linear"
"1956",14.6,29.9902030759416,49.3121593102491,39.5367157164721,-7.08531308991549,"tr","short","linear"
"1957",14.7,30.2156232478015,49.6507464719207,39.8075151391877,-7.08531308991549,"tr","short","linear"
"1958",14.8,30.4410434196614,49.9893336335922,40.0783145619033,-7.08531308991549,"tr","short","linear"
"1959",14.9,30.6664635915214,50.3279207952638,40.3491139846188,-7.08531308991549,"tr","short","linear"
"1960",15,30.8918837633813,50.6665079569353,40.6199134073344,-7.08531308991549,"tr","short","linear"
"1961",15.1,31.1173039352412,51.0050951186069,40.8907128300499,-7.08531308991549,"tr","short","linear"
"1962",15.2,31.3427241071012,51.3436822802784,41.1615122527655,-7.08531308991549,"tr","short","linear"
"1963",15.3,31.5681442789611,51.68226944195,41.4323116754811,-7.08531308991549,"tr","short","linear"
"1964",15.4,31.793564450821,52.0208566036215,41.7031110981966,-7.08531308991549,"tr","short","linear"
"1965",15.5,32.018984622681,52.359443765293,41.9739105209122,-7.08531308991549,"tr","short","linear"
"1966",15.6,32.2444047945409,52.6980309269646,42.2447099436278,-7.08531308991549,"tr","short","linear"
"1967",15.7,32.4698249664008,53.0366180886361,42.5155093663433,-7.08531308991549,"tr","short","linear"
"1968",15.8,32.6952451382608,53.3752052503077,42.7863087890589,-7.08531308991549,"tr","short","linear"
"1969",15.9,32.9206653101207,53.7137924119792,43.0571082117744,-7.08531308991549,"tr","short","linear"
"1970",16,33.1460854819806,54.0523795736508,43.32790763449,-7.08531308991549,"tr","short","linear"
"1971",16.1,33.3715056538406,54.3909667353223,43.5987070572056,-7.08531308991549,"tr","short","linear"
"1972",16.2,33.5969258257005,54.7295538969938,43.8695064799211,-7.08531308991549,"tr","short","linear"
"1973",16.3,33.8223459975604,55.0681410586654,44.1403059026367,-7.08531308991549,"tr","short","linear"
"1974",16.4,34.0477661694204,55.406728220337,44.4111053253523,-7.08531308991549,"tr","short","linear"
"1975",16.5,34.2731863412803,55.7453153820085,44.6819047480678,-7.08531308991549,"tr","short","linear"
"1976",16.6,34.4986065131402,56.08390254368,44.9527041707834,-7.08531308991549,"tr","short","linear"
"1977",16.7,34.7240266850002,56.4224897053516,45.2235035934989,-7.08531308991549,"tr","short","linear"
"1978",16.8,34.9494468568601,56.7610768670231,45.4943030162145,-7.08531308991549,"tr","short","linear"
"1979",16.9,35.1748670287201,57.0996640286947,45.7651024389301,-7.08531308991549,"tr","short","linear"
"1980",17,35.40028720058,57.4382511903662,46.0359018616456,-7.08531308991549,"tr","short","linear"
"1981",17.1,35.6257073724399,57.7768383520378,46.3067012843612,-7.08531308991549,"tr","short","linear"
"1982",17.2,35.8511275442998,58.1154255137093,46.5775007070768,-7.08531308991549,"tr","short","linear"
"1983",17.3,36.0765477161598,58.4540126753809,46.8483001297923,-7.08531308991549,"tr","short","linear"
"1984",17.4,36.3019678880197,58.7925998370524,47.1190995525079,-7.08531308991549,"tr","short","linear"
