"","prev_surp","y_lower","y_upper","y","delta","lang","model","linear"
"2128",11.7,10.7203867445756,15.2863258307211,13.4188281184436,5.00500657121756,"ru","mgpt_lc","non-linear"
"2129",11.8,10.7587079387951,15.4272143211164,13.5031101916286,5.00500657121756,"ru","mgpt_lc","non-linear"
"2130",11.9,10.7970530282173,15.5660361081581,13.5868384861341,5.00500657121756,"ru","mgpt_lc","non-linear"
"2131",12,10.8354219160126,15.7027995666762,13.6700152460181,5.00500657121756,"ru","mgpt_lc","non-linear"
"2132",12.1,10.8738145053511,15.8375130715007,13.7526427153385,5.00500657121756,"ru","mgpt_lc","non-linear"
"2133",12.2,10.9122306994034,15.9701849974615,13.8347231381536,5.00500657121756,"ru","mgpt_lc","non-linear"
"2134",12.3,10.9506704013395,16.1008237193885,13.9162587585212,5.00500657121756,"ru","mgpt_lc","non-linear"
"2135",12.4,10.9891335143299,16.2294376121117,13.9972518204994,5.00500657121756,"ru","mgpt_lc","non-linear"
"2136",12.5,11.0276199415449,16.3560350504611,14.0777045681463,5.00500657121756,"ru","mgpt_lc","non-linear"
"2137",12.6,11.0661295861547,16.4806244092667,14.1576192455199,5.00500657121756,"ru","mgpt_lc","non-linear"
"2138",12.7,11.1046623513297,16.6032140633583,14.2369980966783,5.00500657121756,"ru","mgpt_lc","non-linear"
"2139",12.8,11.1432181402401,16.7238123875659,14.3158433656794,5.00500657121756,"ru","mgpt_lc","non-linear"
"2140",12.9,11.1817968560563,16.8424277567195,14.3941572965813,5.00500657121756,"ru","mgpt_lc","non-linear"
"2141",13,11.2203984019486,16.9596688998912,14.4719421334421,5.00500657121756,"ru","mgpt_lc","non-linear"
"2142",13.1,11.2590226810872,17.0798100338271,14.5492001203198,5.00500657121756,"ru","mgpt_lc","non-linear"
"2143",13.2,11.2976695966425,17.1982268553591,14.6259335012724,5.00500657121756,"ru","mgpt_lc","non-linear"
"2144",13.3,11.3363390517847,17.3149267404181,14.702144520358,5.00500657121756,"ru","mgpt_lc","non-linear"
"2145",13.4,11.3750309496843,17.4299170649351,14.7778354216346,5.00500657121756,"ru","mgpt_lc","non-linear"
"2146",13.5,11.4137451935114,17.5432052048412,14.8530084491602,5.00500657121756,"ru","mgpt_lc","non-linear"
"2147",13.6,11.4524816864364,17.6547985360674,14.9276658469929,5.00500657121756,"ru","mgpt_lc","non-linear"
"2148",13.7,11.4912403316296,17.7647044345446,15.0018098591908,5.00500657121756,"ru","mgpt_lc","non-linear"
"2149",13.8,11.5300210322613,17.872930276204,15.0754427298118,5.00500657121756,"ru","mgpt_lc","non-linear"
"2150",13.9,11.5688236915017,17.9794834369764,15.148566702914,5.00500657121756,"ru","mgpt_lc","non-linear"
"2151",14,11.6076482125213,18.0843712927929,15.2211840225555,5.00500657121756,"ru","mgpt_lc","non-linear"
"2152",14.1,11.6464944984902,18.1876012195846,15.2932969327942,5.00500657121756,"ru","mgpt_lc","non-linear"
"2153",14.2,11.6853624525789,18.2891805932824,15.3649076776882,5.00500657121756,"ru","mgpt_lc","non-linear"
"2154",14.3,11.7242519779575,18.3891167898173,15.4360185012956,5.00500657121756,"ru","mgpt_lc","non-linear"
"2155",14.4,11.7631629777965,18.4874171851204,15.5066316476744,5.00500657121756,"ru","mgpt_lc","non-linear"
"2156",14.5,11.8020953552661,18.5840891551226,15.5767493608826,5.00500657121756,"ru","mgpt_lc","non-linear"
"2157",14.6,11.8410490135366,18.679140075755,15.6463738849783,5.00500657121756,"ru","mgpt_lc","non-linear"
"2158",14.7,11.8800238557783,18.7725773229486,15.7155074640195,5.00500657121756,"ru","mgpt_lc","non-linear"
"2159",14.8,11.9190197851615,18.8644082726343,15.7841523420642,5.00500657121756,"ru","mgpt_lc","non-linear"
"2160",14.9,11.9580367048565,18.9546403007433,15.8523107631705,5.00500657121756,"ru","mgpt_lc","non-linear"
"2161",15,11.9970745180337,19.0432807832064,15.9199849713965,5.00500657121756,"ru","mgpt_lc","non-linear"
"2162",15.1,12.0361331278633,19.1303370959548,15.9871772108001,5.00500657121756,"ru","mgpt_lc","non-linear"
"2163",15.2,12.0752124375156,19.2158166149194,16.0538897254394,5.00500657121756,"ru","mgpt_lc","non-linear"
"2164",15.3,12.1143123501609,19.2997267160313,16.1201247593724,5.00500657121756,"ru","mgpt_lc","non-linear"
"2165",15.4,12.1534327689696,19.3820747752213,16.1858845566572,5.00500657121756,"ru","mgpt_lc","non-linear"
"2166",15.5,12.1925735971119,19.4628681684207,16.2511713613518,5.00500657121756,"ru","mgpt_lc","non-linear"
"2167",15.6,12.2317347377582,19.5421142715603,16.3159874175143,5.00500657121756,"ru","mgpt_lc","non-linear"
"2168",15.7,12.270341192288,19.6198204605712,16.3803349692026,5.00500657121756,"ru","mgpt_lc","non-linear"
"2169",15.8,12.3049148139718,19.6959941113843,16.4442162604749,5.00500657121756,"ru","mgpt_lc","non-linear"
"2170",15.9,12.3394670220752,19.7706425999308,16.5076335353892,5.00500657121756,"ru","mgpt_lc","non-linear"
"2171",16,12.3739979201578,19.8437733021416,16.5705890380034,5.00500657121756,"ru","mgpt_lc","non-linear"
"2172",16.1,12.408507611779,19.9153935939476,16.6330850123757,5.00500657121756,"ru","mgpt_lc","non-linear"
"2173",16.2,12.4429962004985,19.98551085128,16.6951237025641,5.00500657121756,"ru","mgpt_lc","non-linear"
"2174",16.3,12.4774637898757,20.0541324500698,16.7567073526266,5.00500657121756,"ru","mgpt_lc","non-linear"
"2175",16.4,12.5119104834702,20.1212657662479,16.8178382066213,5.00500657121756,"ru","mgpt_lc","non-linear"
"2176",16.5,12.5463363848416,20.1869181757453,16.8785185086061,5.00500657121756,"ru","mgpt_lc","non-linear"
"2177",16.6,12.5807415975493,20.2510970544931,16.9387505026392,5.00500657121756,"ru","mgpt_lc","non-linear"
"2178",16.7,12.6151262251529,20.3138097784223,16.9985364327786,5.00500657121756,"ru","mgpt_lc","non-linear"
"2179",16.8,12.6494903712119,20.3750637234638,17.0578785430822,5.00500657121756,"ru","mgpt_lc","non-linear"
"2180",16.9,12.6838341392858,20.4348662655488,17.1167790776082,5.00500657121756,"ru","mgpt_lc","non-linear"
"2181",17,12.7181576329342,20.4932247806082,17.1752402804146,5.00500657121756,"ru","mgpt_lc","non-linear"
"2182",17.1,12.7524609557167,20.5501466445729,17.2332643955595,5.00500657121756,"ru","mgpt_lc","non-linear"
"2183",17.2,12.7867442111927,20.6056392333741,17.2908536671008,5.00500657121756,"ru","mgpt_lc","non-linear"
"2184",17.3,12.8210075029218,20.6597099229428,17.3480103390966,5.00500657121756,"ru","mgpt_lc","non-linear"
"2185",17.4,12.8552509344635,20.7123660892098,17.4047366556049,5.00500657121756,"ru","mgpt_lc","non-linear"
"2186",17.5,12.8894746093773,20.7636151081064,17.4610348606838,5.00500657121756,"ru","mgpt_lc","non-linear"
"2187",17.6,12.9236786312229,20.8134643555634,17.5169071983913,5.00500657121756,"ru","mgpt_lc","non-linear"
"2188",17.7,12.9578631035596,20.8619212075118,17.5723559127855,5.00500657121756,"ru","mgpt_lc","non-linear"
"2189",17.8,12.9920281299471,20.9089930398828,17.6273832479244,5.00500657121756,"ru","mgpt_lc","non-linear"
"2190",17.9,13.0261738139449,20.9546872286072,17.681991447866,5.00500657121756,"ru","mgpt_lc","non-linear"
"2191",18,13.0603002591124,21.0270571504397,17.7361827566684,5.00500657121756,"ru","mgpt_lc","non-linear"
"2192",18.1,13.0944075690094,21.1066650410912,17.7899594183896,5.00500657121756,"ru","mgpt_lc","non-linear"
"2193",18.2,13.1284958471952,21.1857642811099,17.8433236770876,5.00500657121756,"ru","mgpt_lc","non-linear"
"2194",18.3,13.1625651972294,21.2643576382778,17.8962777768206,5.00500657121756,"ru","mgpt_lc","non-linear"
"2195",18.4,13.1966157226715,21.3424478803763,17.9488239616464,5.00500657121756,"ru","mgpt_lc","non-linear"
"2196",18.5,13.2306475270811,21.4200377751873,18.0009644756232,5.00500657121756,"ru","mgpt_lc","non-linear"
"2197",18.6,13.2646607140178,21.4971300904924,18.052701562809,5.00500657121756,"ru","mgpt_lc","non-linear"
"2198",18.7,13.2986553870409,21.5737275940734,18.1040374672619,5.00500657121756,"ru","mgpt_lc","non-linear"
"2199",18.8,13.3326316497102,21.6498330537119,18.1549744330398,5.00500657121756,"ru","mgpt_lc","non-linear"
"2200",18.9,13.366589605585,21.7254492371896,18.2055147042008,5.00500657121756,"ru","mgpt_lc","non-linear"
"2201",19,13.400529358225,21.8005789122883,18.255660524803,5.00500657121756,"ru","mgpt_lc","non-linear"
"2202",19.1,13.4344510111896,21.8752248467896,18.3054141389044,5.00500657121756,"ru","mgpt_lc","non-linear"
"2203",19.2,13.4683546680385,21.9493898084753,18.354777790563,5.00500657121756,"ru","mgpt_lc","non-linear"
"2204",19.3,13.5022404323311,22.023076565127,18.4037537238369,5.00500657121756,"ru","mgpt_lc","non-linear"
"2205",19.4,13.5361084076269,22.0962878845265,18.4523441827841,5.00500657121756,"ru","mgpt_lc","non-linear"
"2206",19.5,13.5699586974856,22.1690265344554,18.5005514114626,5.00500657121756,"ru","mgpt_lc","non-linear"
"2207",19.6,13.6037914054666,22.2412952826954,18.5483776539305,5.00500657121756,"ru","mgpt_lc","non-linear"
"2208",19.7,13.6376066351294,22.3130968970284,18.5958251542459,5.00500657121756,"ru","mgpt_lc","non-linear"
"2209",19.8,13.6714044900337,22.3844341452358,18.6428961564667,5.00500657121756,"ru","mgpt_lc","non-linear"
"2210",19.9,13.7051850737389,22.4594205987102,18.689592904651,5.00500657121756,"ru","mgpt_lc","non-linear"
"2211",20,13.7389484898045,22.5525990170135,18.7359176428568,5.00500657121756,"ru","mgpt_lc","non-linear"
"2212",0,-2.39901957081106,3.27374312995111,0,-7.34567839924152,"du","monot_all","non-linear"
"2213",0.1,-3.04677651538352,2.05874025113561,-0.975882561254625,-7.34567839924152,"du","monot_all","non-linear"
"2214",0.2,-3.69082951427066,0.850098604327069,-1.94623666191629,-7.34567839924152,"du","monot_all","non-linear"
"2215",0.3,-4.32747462178716,-0.345820578467548,-2.90553384139204,-7.34567839924152,"du","monot_all","non-linear"
"2216",0.4,-5.10467083447333,-1.52265606524129,-3.84824563908891,-7.34567839924152,"du","monot_all","non-linear"
"2217",0.5,-5.91394904008196,-2.6740466239872,-4.76884359441394,-7.34567839924152,"du","monot_all","non-linear"
"2218",0.6,-6.69852408314631,-3.79363102269831,-5.66179924677418,-7.34567839924152,"du","monot_all","non-linear"
"2219",0.7,-7.49195320480073,-4.87504802936766,-6.52158413557666,-7.34567839924152,"du","monot_all","non-linear"
"2220",0.8,-8.41674701983221,-5.9119364119883,-7.34266980022843,-7.34567839924152,"du","monot_all","non-linear"
"2221",0.9,-9.31803981219284,-6.89793493855327,-8.11952778013652,-7.34567839924152,"du","monot_all","non-linear"
"2222",1,-10.1583987116394,-7.81269743751874,-8.84662961470798,-7.34567839924152,"du","monot_all","non-linear"
"2223",1.1,-10.9621867624247,-8.34914058376524,-9.51844684334985,-7.34567839924152,"du","monot_all","non-linear"
"2224",1.2,-11.7016334228526,-8.77086027206776,-10.1294510054692,-7.34567839924152,"du","monot_all","non-linear"
"2225",1.3,-12.3550472257195,-9.1346449873173,-10.674113640473,-7.34567839924152,"du","monot_all","non-linear"
"2226",1.4,-12.9152587662286,-9.45411255809773,-11.1469062877683,-7.34567839924152,"du","monot_all","non-linear"
"2227",1.5,-13.3750986395834,-9.72585397329603,-11.5423004867622,-7.34567839924152,"du","monot_all","non-linear"
"2228",1.6,-13.7280065779848,-9.94673276085956,-11.8552266583569,-7.34567839924152,"du","monot_all","non-linear"
"2229",1.7,-13.9759436778518,-10.1174250633114,-12.0870346272445,-7.34567839924152,"du","monot_all","non-linear"
"2230",1.8,-14.1271400903067,-10.2414119131812,-12.2437968883958,-7.34567839924152,"du","monot_all","non-linear"
"2231",1.9,-14.1899712948563,-10.3222393655824,-12.3316954170896,-7.34567839924152,"du","monot_all","non-linear"
"2232",2,-14.1728127710074,-10.3634534756283,-12.3569121886051,-7.34567839924152,"du","monot_all","non-linear"
"2233",2.1,-14.0840399982668,-10.3591120055262,-12.3256291782213,-7.34567839924152,"du","monot_all","non-linear"
"2234",2.2,-13.9320284561415,-10.2673164017962,-12.2440283612173,-7.34567839924152,"du","monot_all","non-linear"
"2235",2.3,-13.7251536241383,-10.1427142845483,-12.1182917128721,-7.34567839924152,"du","monot_all","non-linear"
"2236",2.4,-13.485579927513,-9.98990651444281,-11.9546012084648,-7.34567839924152,"du","monot_all","non-linear"
"2237",2.5,-13.2211879742529,-9.81349395214,-11.7591388232744,-7.34567839924152,"du","monot_all","non-linear"
"2238",2.6,-12.9265050509904,-9.61807745830014,-11.53808653258,-7.34567839924152,"du","monot_all","non-linear"
"2239",2.7,-12.6098067853343,-9.4082578935835,-11.2976263116607,-7.34567839924152,"du","monot_all","non-linear"
"2240",2.8,-12.2793688048933,-9.18863611865034,-11.0439401357954,-7.34567839924152,"du","monot_all","non-linear"
"2241",2.9,-11.9600908696166,-8.96381299416092,-10.7832099802632,-7.34567839924152,"du","monot_all","non-linear"
"2242",3,-11.6911975161176,-8.72450844744452,-10.5216178203433,-7.34567839924152,"du","monot_all","non-linear"
"2243",3.1,-11.4766361443602,-8.39518622493222,-10.2653456313146,-7.34567839924152,"du","monot_all","non-linear"
"2244",3.2,-11.3271747413941,-8.08455169581769,-10.0205029480106,-7.34567839924152,"du","monot_all","non-linear"
"2245",3.3,-11.1960308530709,-7.79625417466648,-9.79034961264728,-7.34567839924152,"du","monot_all","non-linear"
"2246",3.4,-11.0674689672899,-7.52954297809622,-9.57442407706124,-7.34567839924152,"du","monot_all","non-linear"
"2247",3.5,-10.9413709492374,-7.28337102804933,-9.37201411108722,-7.34567839924152,"du","monot_all","non-linear"
"2248",3.6,-10.8176186640996,-7.0566912464682,-9.18240748455995,-7.34567839924152,"du","monot_all","non-linear"
"2249",3.7,-10.6960939770627,-6.84845655529525,-9.00489196731419,-7.34567839924152,"du","monot_all","non-linear"
"2250",3.8,-10.576678753313,-6.65761987647287,-8.83875532918469,-7.34567839924152,"du","monot_all","non-linear"
"2251",3.9,-10.4592548580367,-6.48313413194348,-8.68328534000621,-7.34567839924152,"du","monot_all","non-linear"
"2252",4,-10.3437041564201,-6.32395224364947,-8.5377697696135,-7.34567839924152,"du","monot_all","non-linear"
"2253",4.1,-10.2299085136494,-6.17902713353325,-8.40149638784129,-7.34567839924152,"du","monot_all","non-linear"
"2254",4.2,-10.1177497949109,-6.04731172353722,-8.27375296452437,-7.34567839924152,"du","monot_all","non-linear"
"2255",4.3,-10.0071098653908,-5.92775893560379,-8.15382726949746,-7.34567839924152,"du","monot_all","non-linear"
"2256",4.4,-9.8978705902753,-5.81932169167536,-8.04100707259533,-7.34567839924152,"du","monot_all","non-linear"
"2257",4.5,-9.78991383475071,-5.72095291369434,-7.93458014365272,-7.34567839924152,"du","monot_all","non-linear"
"2258",4.6,-9.68312146400325,-5.63160552360313,-7.83383425250439,-7.34567839924152,"du","monot_all","non-linear"
"2259",4.7,-9.57737534321917,-5.55023244334413,-7.73805716898509,-7.34567839924152,"du","monot_all","non-linear"
"2260",4.8,-9.4725573375847,-5.47578659485975,-7.64653666292957,-7.34567839924152,"du","monot_all","non-linear"
"2261",4.9,-9.3685493122861,-5.40722090009239,-7.55856050417259,-7.34567839924152,"du","monot_all","non-linear"
"2262",5,-9.27953652035517,-5.34348828098446,-7.4734164625489,-7.34567839924152,"du","monot_all","non-linear"
"2263",5.1,-9.19736539149113,-5.28354165947836,-7.39039230789324,-7.34567839924152,"du","monot_all","non-linear"
"2264",5.2,-9.11457638797804,-5.2263339575165,-7.30877581004038,-7.34567839924152,"du","monot_all","non-linear"
"2265",5.3,-9.03085295273186,-5.17081809704128,-7.22785473882505,-7.34567839924152,"du","monot_all","non-linear"
"2266",5.4,-8.94588819238757,-5.11597432427705,-7.14693603346372,-7.34567839924152,"du","monot_all","non-linear"
"2267",5.5,-8.85956222583012,-5.06131166483968,-7.06569759896819,-7.34567839924152,"du","monot_all","non-linear"
"2268",5.6,-8.77192447215978,-5.00681784274486,-6.9841531717679,-7.34567839924152,"du","monot_all","non-linear"
"2269",5.7,-8.68303046079116,-4.95249785899577,-6.90232860898283,-7.34567839924152,"du","monot_all","non-linear"
"2270",5.8,-8.59293572113885,-4.89835671459555,-6.820249767733,-7.34567839924152,"du","monot_all","non-linear"
"2271",5.9,-8.50169578261746,-4.84439941054738,-6.73794250513842,-7.34567839924152,"du","monot_all","non-linear"
"2272",6,-8.41921769987406,-4.79063094785441,-6.65543267831908,-7.34567839924152,"du","monot_all","non-linear"
"2273",6.1,-8.34962567714927,-4.7370563275198,-6.572746144395,-7.34567839924152,"du","monot_all","non-linear"
"2274",6.2,-8.27605379564786,-4.68368055054672,-6.48990876048617,-7.34567839924152,"du","monot_all","non-linear"
"2275",6.3,-8.19867636861185,-4.62964329123312,-6.40694638371261,-7.34567839924152,"du","monot_all","non-linear"
"2276",6.4,-8.11766770928325,-4.57504268319745,-6.32388487119432,-7.34567839924152,"du","monot_all","non-linear"
"2277",6.5,-8.03320213090409,-4.5210679921455,-6.24075008005131,-7.34567839924152,"du","monot_all","non-linear"
"2278",6.6,-7.94545394671639,-4.46770515824507,-6.15756786740357,-7.34567839924152,"du","monot_all","non-linear"
"2279",6.7,-7.85459746996218,-4.41494012166401,-6.07436409037112,-7.34567839924152,"du","monot_all","non-linear"
"2280",6.8,-7.76080701388347,-4.36275882257012,-5.99116460607397,-7.34567839924152,"du","monot_all","non-linear"
"2281",6.9,-7.6642568917223,-4.31114720113123,-5.90799527163211,-7.34567839924152,"du","monot_all","non-linear"
"2282",7,-7.56512141672067,-4.26009119751515,-5.82488194416555,-7.34567839924152,"du","monot_all","non-linear"
"2283",7.1,-7.46357490212061,-4.20957675188971,-5.7418504807943,-7.34567839924152,"du","monot_all","non-linear"
"2284",7.2,-7.35979166116415,-4.15463321190462,-5.65892673863836,-7.34567839924152,"du","monot_all","non-linear"
"2285",7.3,-7.25394600709331,-4.077450984929,-5.57613657481774,-7.34567839924152,"du","monot_all","non-linear"
"2286",7.4,-7.1462122531501,-3.999751108736,-5.49350584645244,-7.34567839924152,"du","monot_all","non-linear"
"2287",7.5,-7.03676471257656,-3.92042509096837,-5.41106041066248,-7.34567839924152,"du","monot_all","non-linear"
"2288",7.6,-6.9257776986147,-3.84185800326423,-5.32882612456784,-7.34567839924152,"du","monot_all","non-linear"
"2289",7.7,-6.81342552450654,-3.76402797713239,-5.24682884528855,-7.34567839924152,"du","monot_all","non-linear"
"2290",7.8,-6.69988250349412,-3.68691314408165,-5.1650944299446,-7.34567839924152,"du","monot_all","non-linear"
"2291",7.9,-6.58532294881944,-3.61049163562083,-5.08364873565601,-7.34567839924152,"du","monot_all","non-linear"
"2292",8,-6.46992117372454,-3.53474158325873,-5.00251761954277,-7.34567839924152,"du","monot_all","non-linear"
"2293",8.1,-6.35385149145143,-3.45964111850417,-4.92172693872489,-7.34567839924152,"du","monot_all","non-linear"
"2294",8.2,-6.23728821524213,-3.38516837286594,-4.84130255032237,-7.34567839924152,"du","monot_all","non-linear"
"2295",8.3,-6.12040565833868,-3.31130147785287,-4.76127031145523,-7.34567839924152,"du","monot_all","non-linear"
"2296",8.4,-6.01093122484555,-3.23801856497375,-4.68165607924347,-7.34567839924152,"du","monot_all","non-linear"
"2297",8.5,-5.90940694025374,-3.16529776573741,-4.60248571080709,-7.34567839924152,"du","monot_all","non-linear"
"2298",8.6,-5.80823675098712,-3.09311721165264,-4.5237850632661,-7.34567839924152,"du","monot_all","non-linear"
"2299",8.7,-5.70747618646031,-3.02145503422825,-4.44557999374051,-7.34567839924152,"du","monot_all","non-linear"
"2300",8.8,-5.6071807760879,-2.95028936497307,-4.36789635935031,-7.34567839924152,"du","monot_all","non-linear"
"2301",8.9,-5.50740245074303,-2.87959963613764,-4.29075828934698,-7.34567839924152,"du","monot_all","non-linear"
"2302",9,-5.40815890362248,-2.80937765564636,-4.21417347348728,-7.34567839924152,"du","monot_all","non-linear"
"2303",9.1,-5.30944888124556,-2.73962207995789,-4.13814050412892,-7.34567839924152,"du","monot_all","non-linear"
"2304",9.2,-5.22053234388861,-2.67033163800575,-4.06265787735602,-7.34567839924152,"du","monot_all","non-linear"
"2305",9.3,-5.13371257770864,-2.60150505872348,-3.98772408925272,-7.34567839924152,"du","monot_all","non-linear"
"2306",9.4,-5.04744308941688,-2.53314107104461,-3.91333763590317,-7.34567839924152,"du","monot_all","non-linear"
"2307",9.5,-4.96172236701058,-2.46523840390268,-3.83949701339148,-7.34567839924152,"du","monot_all","non-linear"
"2308",9.6,-4.876548898487,-2.39779578623122,-3.7662007178018,-7.34567839924152,"du","monot_all","non-linear"
"2309",9.7,-4.79192117184341,-2.33081194696376,-3.69344724521826,-7.34567839924152,"du","monot_all","non-linear"
"2310",9.8,-4.70783767507708,-2.26428561503384,-3.621235091725,-7.34567839924152,"du","monot_all","non-linear"
"2311",9.9,-4.62429689618526,-2.19821551937499,-3.54956275340615,-7.34567839924152,"du","monot_all","non-linear"
"2312",10,-4.54129732316521,-2.13260038892073,-3.47842872634584,-7.34567839924152,"du","monot_all","non-linear"
"2313",10.1,-4.47023210342788,-2.06743895260462,-3.40783150662821,-7.34567839924152,"du","monot_all","non-linear"
"2314",10.2,-4.40291340233007,-2.00272993936017,-3.3377695903374,-7.34567839924152,"du","monot_all","non-linear"
"2315",10.3,-4.33641156683889,-1.93847207812092,-3.26824147355753,-7.34567839924152,"du","monot_all","non-linear"
"2316",10.4,-4.27072429553382,-1.87466409782042,-3.19924565237275,-7.34567839924152,"du","monot_all","non-linear"
"2317",10.5,-4.20584928699435,-1.81130472739218,-3.13078062286718,-7.34567839924152,"du","monot_all","non-linear"
"2318",10.6,-4.14178423979996,-1.74839269576974,-3.06284488112496,-7.34567839924152,"du","monot_all","non-linear"
"2319",10.7,-4.07852685253013,-1.68592673188663,-2.99543692323023,-7.34567839924152,"du","monot_all","non-linear"
"2320",10.8,-4.01607482376435,-1.62390556467639,-2.92855524526712,-7.34567839924152,"du","monot_all","non-linear"
"2321",10.9,-3.95442585208211,-1.56232792307256,-2.86219834331977,-7.34567839924152,"du","monot_all","non-linear"
"2322",11,-3.89357763606289,-1.50119253600866,-2.79636471347231,-7.34567839924152,"du","monot_all","non-linear"
"2323",11.1,-3.83352787428616,-1.44049813241822,-2.73105285180887,-7.34567839924152,"du","monot_all","non-linear"
"2324",11.2,-3.77427426533142,-1.38024344123479,-2.66626125441359,-7.34567839924152,"du","monot_all","non-linear"
"2325",11.3,-3.71581450777816,-1.32042719139189,-2.60198841737061,-7.34567839924152,"du","monot_all","non-linear"
"2326",11.4,-3.66574185196012,-1.26104811182306,-2.53823283676405,-7.34567839924152,"du","monot_all","non-linear"
"2327",11.5,-3.61940675444232,-1.20210493146183,-2.47499300867806,-7.34567839924152,"du","monot_all","non-linear"
"2328",11.6,-3.57381189408178,-1.14359637924173,-2.41226742919676,-7.34567839924152,"du","monot_all","non-linear"
"2329",11.7,-3.52895510606096,-1.0855211840963,-2.3500545944043,-7.34567839924152,"du","monot_all","non-linear"
"2330",11.8,-3.4848342255623,-1.02787807495907,-2.2883530003848,-7.34567839924152,"du","monot_all","non-linear"
"2331",11.9,-3.44144708776826,-0.970665780763577,-2.22716114322241,-7.34567839924152,"du","monot_all","non-linear"
"2332",12,-3.39879152786127,-0.911281179637818,-2.16647751900125,-7.34567839924152,"du","monot_all","non-linear"
"2333",12.1,-3.35686538102381,-0.846023331103622,-2.10630062380546,-7.34567839924152,"du","monot_all","non-linear"
"2334",12.2,-3.31566648243829,-0.781298060258113,-2.04662895371917,-7.34567839924152,"du","monot_all","non-linear"
"2335",12.3,-3.27519266728718,-0.717103781764338,-1.98746100482652,-7.34567839924152,"du","monot_all","non-linear"
"2336",12.4,-3.23544177075294,-0.653438910285356,-1.92879527321166,-7.34567839924152,"du","monot_all","non-linear"
"2337",12.5,-3.19641162801801,-0.5903018604842,-1.87063025495869,-7.34567839924152,"du","monot_all","non-linear"
"2338",12.6,-3.15810007426482,-0.52769104702392,-1.81296444615177,-7.34567839924152,"du","monot_all","non-linear"
"2339",12.7,-3.12050494467584,-0.465604884567567,-1.75579634287503,-7.34567839924152,"du","monot_all","non-linear"
"2340",12.8,-3.08362407443353,-0.404041787778189,-1.6991244412126,-7.34567839924152,"du","monot_all","non-linear"
"2341",12.9,-3.0474552987203,-0.34300017131883,-1.64294723724861,-7.34567839924152,"du","monot_all","non-linear"
"2342",13,-3.01199645271864,-0.282478449852537,-1.58726322706721,-7.34567839924152,"du","monot_all","non-linear"
"2343",13.1,-2.97724537161098,-0.22247503804236,-1.53207090675253,-7.34567839924152,"du","monot_all","non-linear"
"2344",13.2,-2.94319989057976,-0.162988350551343,-1.47736877238869,-7.34567839924152,"du","monot_all","non-linear"
"2345",13.3,-2.90985784480745,-0.104016802042532,-1.42315532005984,-7.34567839924152,"du","monot_all","non-linear"
"2346",13.4,-2.87721706947648,-0.0455588071789839,-1.36942904585011,-7.34567839924152,"du","monot_all","non-linear"
"2347",13.5,-2.84527539976932,0.0151626433891607,-1.31618844584363,-7.34567839924152,"du","monot_all","non-linear"
"2348",13.6,-2.81403067086839,0.0888126454564375,-1.26343201612454,-7.34567839924152,"du","monot_all","non-linear"
"2349",13.7,-2.78348071795616,0.16181509826418,-1.21115825277698,-7.34567839924152,"du","monot_all","non-linear"
"2350",13.8,-2.75362337621509,0.234172019478549,-1.15936565188507,-7.34567839924152,"du","monot_all","non-linear"
"2351",13.9,-2.7244564808276,0.305885426765714,-1.10805270953296,-7.34567839924152,"du","monot_all","non-linear"
"2352",14,-2.69597786697615,0.376957337791835,-1.05721792180477,-7.34567839924152,"du","monot_all","non-linear"
"2353",14.1,-2.6681853698432,0.447389770223067,-1.00685978478464,-7.34567839924152,"du","monot_all","non-linear"
"2354",14.2,-2.64107682461119,0.517184741725577,-0.956976794556709,-7.34567839924152,"du","monot_all","non-linear"
"2355",14.3,-2.61465006646258,0.586344269965517,-0.907567447205113,-7.34567839924152,"du","monot_all","non-linear"
"2356",14.4,-2.58890293057979,0.654870372609064,-0.858630238813975,-7.34567839924152,"du","monot_all","non-linear"
"2357",14.5,-2.5638332521453,0.722765067322365,-0.810163665467443,-7.34567839924152,"du","monot_all","non-linear"
"2358",14.6,-2.53943886634154,0.790030371771595,-0.762166223249639,-7.34567839924152,"du","monot_all","non-linear"
"2359",14.7,-2.51571760835098,0.856668303622904,-0.71463640824471,-7.34567839924152,"du","monot_all","non-linear"
"2360",14.8,-2.49266731335604,0.922680880542458,-0.667572716536778,-7.34567839924152,"du","monot_all","non-linear"
"2361",14.9,-2.47028581653919,0.988070120196413,-0.62097364420999,-7.34567839924152,"du","monot_all","non-linear"
"2362",15,-2.44857095308287,1.05283804025094,-0.574837687348472,-7.34567839924152,"du","monot_all","non-linear"
"2363",15.1,-2.42752055816955,1.11698665837219,-0.529163342036367,-7.34567839924152,"du","monot_all","non-linear"
"2364",15.2,-2.40713246698164,1.18051799222634,-0.483949104357793,-7.34567839924152,"du","monot_all","non-linear"
"2365",15.3,-2.38740451470162,1.24343405947953,-0.4391934703969,-7.34567839924152,"du","monot_all","non-linear"
"2366",15.4,-2.36833453651193,1.30573687779794,-0.394894936237818,-7.34567839924152,"du","monot_all","non-linear"
"2367",15.5,-2.34992036759502,1.36742846484772,-0.351051997964682,-7.34567839924152,"du","monot_all","non-linear"
"2368",15.6,-2.33215984313333,1.42851083829504,-0.307663151661625,-7.34567839924152,"du","monot_all","non-linear"
"2369",15.7,-2.31505079830933,1.48898601580605,-0.264726893412784,-7.34567839924152,"du","monot_all","non-linear"
