"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1089",8.3,5.30793220080184,7.5461185841946,6.50830736505387,6.48526534520958,"he","short","non-linear"
"1090",8.4,5.38646822763683,7.65448863001745,6.63905122692917,6.48526534520958,"he","short","non-linear"
"1091",8.5,5.46606399741627,7.84362429510198,6.7680878591717,6.48526534520958,"he","short","non-linear"
"1092",8.6,5.54664906501439,8.12322693907065,6.8952870611028,6.48526534520958,"he","short","non-linear"
"1093",8.7,5.62815298530545,8.3984852543582,7.02051863204383,6.48526534520958,"he","short","non-linear"
"1094",8.8,5.71050531316369,8.66896702725679,7.14365237131615,6.48526534520958,"he","short","non-linear"
"1095",8.9,5.79363560346336,8.93424004405861,7.2645580782411,6.48526534520958,"he","short","non-linear"
"1096",9,5.87747341107871,9.19387209105582,7.38310555214004,6.48526534520958,"he","short","non-linear"
"1097",9.1,5.96194829088398,9.44743095454059,7.49916459233433,6.48526534520958,"he","short","non-linear"
"1098",9.2,6.04698979775343,9.69448442080509,7.61260499814531,6.48526534520958,"he","short","non-linear"
"1099",9.3,6.13252748656131,9.93460027614147,7.72329656889434,6.48526534520958,"he","short","non-linear"
"1100",9.4,6.21849091218185,10.1673463068419,7.83110910390277,6.48526534520958,"he","short","non-linear"
"1101",9.5,6.30480962948931,10.3922902991986,7.93591240249196,6.48526534520958,"he","short","non-linear"
"1102",9.6,6.39141319335794,10.6090000395037,8.03757626398326,6.48526534520958,"he","short","non-linear"
"1103",9.7,6.47823115866198,10.8170433140494,8.13597048769802,6.48526534520958,"he","short","non-linear"
"1104",9.8,6.56519308027568,11.0159879091278,8.2309648729576,6.48526534520958,"he","short","non-linear"
"1105",9.9,6.65222851307329,11.2054016110311,8.32242921908334,6.48526534520958,"he","short","non-linear"
"1106",10,6.73926701192905,11.3848522060514,8.4102333253966,6.48526534520958,"he","short","non-linear"
"1107",10.1,6.82623813171723,11.5539074804811,8.49424699121874,6.48526534520958,"he","short","non-linear"
"1108",10.2,6.91307142731205,11.7121352206121,8.57434001587111,6.48526534520958,"he","short","non-linear"
"1109",10.3,6.99969645358778,11.8591032127367,8.65038219867506,6.48526534520958,"he","short","non-linear"
"1110",10.4,7.08604276541865,11.9943792431471,8.72224333895194,6.48526534520958,"he","short","non-linear"
"1111",10.5,7.17203991767892,12.1204022236712,8.78979323602312,6.48526534520958,"he","short","non-linear"
"1112",10.6,7.25761746524283,12.2346500464241,8.85290168920993,6.48526534520958,"he","short","non-linear"
"1113",10.7,7.34270496298463,12.3358053381338,8.91143849783373,6.48526534520958,"he","short","non-linear"
"1114",10.8,7.42058780414371,12.4234373782911,8.96527346121588,6.48526534520958,"he","short","non-linear"
"1115",10.9,7.49521584328384,12.4971550873612,9.01429078755618,6.48526534520958,"he","short","non-linear"
"1116",11,7.5685601719471,12.5571049578595,9.05857008414345,6.48526534520958,"he","short","non-linear"
"1117",11.1,7.64072228830932,12.6038206059775,9.09833167170879,6.48526534520958,"he","short","non-linear"
"1118",11.2,7.711805371307,12.6378441787632,9.13379897181724,6.48526534520958,"he","short","non-linear"
"1119",11.3,7.78191259987664,12.6597178232648,9.16519540603386,6.48526534520958,"he","short","non-linear"
"1120",11.4,7.85114715295475,12.6699836865307,9.19274439592367,6.48526534520958,"he","short","non-linear"
"1121",11.5,7.85169844422472,12.669183915609,9.21666936305173,6.48526534520958,"he","short","non-linear"
"1122",11.6,7.83911960775727,12.657860657548,9.23719372898307,6.48526534520958,"he","short","non-linear"
"1123",11.7,7.82354144091557,12.6365560593958,9.25454091528274,6.48526534520958,"he","short","non-linear"
"1124",11.8,7.80522385998308,12.6058122682006,9.26893434351578,6.48526534520958,"he","short","non-linear"
"1125",11.9,7.78442678124329,12.5661714310107,9.28059743524724,6.48526534520958,"he","short","non-linear"
"1126",12,7.76141012097969,12.5181756948743,9.28975361204215,6.48526534520958,"he","short","non-linear"
"1127",12.1,7.73643379547575,12.4623672068395,9.29662629546556,6.48526534520958,"he","short","non-linear"
"1128",12.2,7.70975772101496,12.3992881139547,9.30143890708252,6.48526534520958,"he","short","non-linear"
"1129",12.3,7.6816418138808,12.3375325050058,9.30441486845805,6.48526534520958,"he","short","non-linear"
"1130",12.4,7.64967168518838,12.2718719845514,9.30577760115721,6.48526534520958,"he","short","non-linear"
"1131",12.5,7.60677170790983,12.2006917858147,9.30575052674504,6.48526534520958,"he","short","non-linear"
"1132",12.6,7.56312841250315,12.1245097422699,9.30455706678659,6.48526534520958,"he","short","non-linear"
"1133",12.7,7.51901575595658,12.0438436873909,9.30242064284688,6.48526534520958,"he","short","non-linear"
"1134",12.8,7.47470769525831,11.9592114546518,9.29956467649097,6.48526534520958,"he","short","non-linear"
"1135",12.9,7.43047818739658,11.8711308775265,9.2962125892839,6.48526534520958,"he","short","non-linear"
"1136",13,7.38660118935959,11.7801197894892,9.29258780279072,6.48526534520958,"he","short","non-linear"
"1137",13.1,7.34335065813555,11.6866960240138,9.28891373857645,6.48526534520958,"he","short","non-linear"
"1138",13.2,7.30100055071269,11.5913774145743,9.28541381820616,6.48526534520958,"he","short","non-linear"
"1139",13.3,7.25982482407922,11.4946817946449,9.28231146324487,6.48526534520958,"he","short","non-linear"
"1140",13.4,7.22009743522335,11.3971269976995,9.27983009525763,6.48526534520958,"he","short","non-linear"
"1141",13.5,7.18209234113331,11.2992308572122,9.27819313580949,6.48526534520958,"he","short","non-linear"
"1142",13.6,7.14608349879729,11.2015112066569,9.27762400646548,6.48526534520958,"he","short","non-linear"
"1143",13.7,7.11234486520353,11.1044858795078,9.27834612879066,6.48526534520958,"he","short","non-linear"
"1144",13.8,7.08115039734024,11.0086727092388,9.28058292435005,6.48526534520958,"he","short","non-linear"
"1145",13.9,7.05277405219562,10.9145895293239,9.28455781470871,6.48526534520958,"he","short","non-linear"
"1146",14,7.0274897867579,10.8227541732373,9.29049422143168,6.48526534520958,"he","short","non-linear"
"1147",14.1,7.00557155801529,10.7336844744529,9.298615566084,6.48526534520958,"he","short","non-linear"
"1148",14.2,6.98729332295601,10.656619254941,9.30914527023071,6.48526534520958,"he","short","non-linear"
"1149",14.3,6.97292903856828,10.7126550481391,9.32230675543685,6.48526534520958,"he","short","non-linear"
"1150",14.4,6.9627526618403,10.7770408945409,9.33832344326747,6.48526534520958,"he","short","non-linear"
"1151",14.5,6.95703814976029,10.8596677199634,9.35741875528761,6.48526534520958,"he","short","non-linear"
"1152",14.6,6.95605912207981,10.9425439642143,9.37981584173551,6.48526534520958,"he","short","non-linear"
"1153",14.7,6.96000570570621,11.0256767659772,9.4056706779278,6.48526534520958,"he","short","non-linear"
"1154",14.8,6.96887547529794,11.109065660158,9.43498431953078,6.48526534520958,"he","short","non-linear"
"1155",14.9,6.98263895186475,11.1927091133298,9.46773605595344,6.48526534520958,"he","short","non-linear"
"1156",15,7.0012666564164,11.2766055920657,9.50390517660479,6.48526534520958,"he","short","non-linear"
"1157",15.1,7.02472910996267,11.3607535629388,9.54347097089384,6.48526534520958,"he","short","non-linear"
"1158",15.2,7.05299683351331,11.4451514925222,9.58641272822958,6.48526534520958,"he","short","non-linear"
"1159",15.3,7.0860403480781,11.5474416895366,9.63270973802103,6.48526534520958,"he","short","non-linear"
"1160",15.4,7.12383017466679,11.6682020540209,9.68234128967718,6.48526534520958,"he","short","non-linear"
"1161",15.5,7.16633683428914,11.7907425147629,9.73528667260703,6.48526534520958,"he","short","non-linear"
"1162",15.6,7.21353084795493,11.9150519466198,9.7915251762196,6.48526534520958,"he","short","non-linear"
"1163",15.7,7.26538273667392,12.0411192244492,9.85103608992387,6.48526534520958,"he","short","non-linear"
"1164",15.8,7.32186302145586,12.1689332231084,9.91379870312886,6.48526534520958,"he","short","non-linear"
"1165",15.9,7.38294222331053,12.2984828174547,9.97979230524357,6.48526534520958,"he","short","non-linear"
"1166",16,7.44859086324769,12.4297568823456,10.048996185677,6.48526534520958,"he","short","non-linear"
"1167",16.1,7.5187794622771,12.5627442926385,10.1213896338382,6.48526534520958,"he","short","non-linear"
"1168",16.2,7.59347854140852,12.6974339231906,10.196951939136,6.48526534520958,"he","short","non-linear"
"1169",16.3,7.67265862165173,12.8338146488594,10.2756623909796,6.48526534520958,"he","short","non-linear"
"1170",16.4,7.75629022401647,12.9718753445024,10.357500278778,6.48526534520958,"he","short","non-linear"
"1171",16.5,7.84434386951252,13.1116048849768,10.4424448919401,6.48526534520958,"he","short","non-linear"
"1172",16.6,7.93679007914965,13.25299214514,10.5304755198749,6.48526534520958,"he","short","non-linear"
"1173",16.7,8.03359937393761,13.3960259998495,10.6215714519914,6.48526534520958,"he","short","non-linear"
"1174",16.8,8.13474227488616,13.5406953239626,10.7157119776987,6.48526534520958,"he","short","non-linear"
"1175",16.9,8.24018930300509,13.6869889923368,10.8128763864058,6.48526534520958,"he","short","non-linear"
"1176",17,8.34991097930413,13.8348958798293,10.9130439675216,6.48526534520958,"he","short","non-linear"
"1177",17.1,8.46014894160527,13.9844048612975,11.0161940104551,6.48526534520958,"he","short","non-linear"
"1178",17.2,8.57339340373084,14.135504811599,11.1223058046154,6.48526534520958,"he","short","non-linear"
"1179",17.3,8.69111851457791,14.2881846055909,11.2313586394115,6.48526534520958,"he","short","non-linear"
"1180",17.4,8.81329272174901,14.4424331181308,11.3433318042523,6.48526534520958,"he","short","non-linear"
"1181",17.5,8.93988447284669,14.598239224076,11.4582045885469,6.48526534520958,"he","short","non-linear"
"1182",17.6,9.0708622154735,14.7555917982839,11.5759562817043,6.48526534520958,"he","short","non-linear"
"1183",17.7,9.20619439723198,14.9144797156118,11.6965661731334,6.48526534520958,"he","short","non-linear"
"1184",17.8,9.34584946572467,15.0748918509172,11.8200135522433,6.48526534520958,"he","short","non-linear"
"1185",17.9,9.48979586855413,15.2368170790574,11.946277708443,6.48526534520958,"he","short","non-linear"
"1186",18,9.63800205332288,15.4002442748899,12.0753379311415,6.48526534520958,"he","short","non-linear"
"1187",18.1,9.79043646763348,15.5651623132719,12.2071735097477,6.48526534520958,"he","short","non-linear"
"1188",18.2,9.94706755908848,15.731560069061,12.3417637336708,6.48526534520958,"he","short","non-linear"
"1189",18.3,10.1078637752904,15.8994264171144,12.4790878923196,6.48526534520958,"he","short","non-linear"
"1190",18.4,10.2727935638418,16.0687502322896,12.6191252751032,6.48526534520958,"he","short","non-linear"
"1191",18.5,10.4418253723453,16.2395203894439,12.7618551714306,6.48526534520958,"he","short","non-linear"
"1192",18.6,10.6149276484033,16.4117257634347,12.9072568707108,6.48526534520958,"he","short","non-linear"
"1193",18.7,10.7920688396184,16.5853552291194,13.0553096623528,6.48526534520958,"he","short","non-linear"
"1194",18.8,10.9732173935932,16.7603976613554,13.2059928357656,6.48526534520958,"he","short","non-linear"
"1195",18.9,11.1583417579302,16.9368419350001,13.3592856803582,6.48526534520958,"he","short","non-linear"
"1196",19,11.3474103802319,17.1146769249109,13.5151674855397,6.48526534520958,"he","short","non-linear"
"1197",19.1,11.5403917081009,17.2938915059451,13.6736175407189,6.48526534520958,"he","short","non-linear"
"1198",19.2,11.7372541891398,17.4744745529601,13.8346151353049,6.48526534520958,"he","short","non-linear"
"1199",19.3,11.937966270951,17.6564149408133,13.9981395587068,6.48526534520958,"he","short","non-linear"
"1200",19.4,12.1424964011372,17.8397015443621,14.1641701003335,6.48526534520958,"he","short","non-linear"
"1201",19.5,12.3508130273009,18.0243232384639,14.332686049594,6.48526534520958,"he","short","non-linear"
"1202",19.6,12.5628845970445,18.210268897976,14.5036666958973,6.48526534520958,"he","short","non-linear"
"1203",19.7,12.7786795579707,18.3975273977558,14.6770913286525,6.48526534520958,"he","short","non-linear"
"1204",19.8,12.9981663576821,18.5860876126608,14.8529392372685,6.48526534520958,"he","short","non-linear"
"1205",19.9,13.221313443781,18.7759384175483,15.0311897111544,6.48526534520958,"he","short","non-linear"
"1206",20,13.4480892638702,18.9670686872757,15.211822039719,6.48526534520958,"he","short","non-linear"
"1207",0,-1.71761875335797,2.09972174886158,0,11.1020528135434,"it","short","non-linear"
"1208",0.1,-1.57486675809263,1.97304554308379,0.0510973007692872,11.1020528135434,"it","short","non-linear"
"1209",0.2,-1.43207590322342,1.84686690943674,0.102300697892991,11.1020528135434,"it","short","non-linear"
"1210",0.3,-1.28920732914648,1.72168342005121,0.15371628772554,11.1020528135434,"it","short","non-linear"
"1211",0.4,-1.14622217625795,1.59799264705792,0.20545016662135,11.1020528135434,"it","short","non-linear"
"1212",0.5,-1.00308158495396,1.51669580394089,0.257608430934852,11.1020528135434,"it","short","non-linear"
"1213",0.6,-0.859746695630641,1.49333733003976,0.310297177020459,11.1020528135434,"it","short","non-linear"
"1214",0.7,-0.71617864868414,1.47025566134734,0.363622501232591,11.1020528135434,"it","short","non-linear"
"1215",0.8,-0.572338584510584,1.44749693206508,0.417690499925673,11.1020528135434,"it","short","non-linear"
"1216",0.9,-0.428187643506114,1.42510727639442,0.472607269454125,11.1020528135434,"it","short","non-linear"
"1217",1,-0.283686966066856,1.40313282853683,0.528478906172372,11.1020528135434,"it","short","non-linear"
"1218",1.1,-0.138797692588954,1.38161972269375,0.585411506434834,11.1020528135434,"it","short","non-linear"
"1219",1.2,0.00651903653145602,1.36966366190119,0.643511166595925,11.1020528135434,"it","short","non-linear"
"1220",1.3,0.129449837090654,1.3713465835636,0.702883983010075,11.1020528135434,"it","short","non-linear"
"1221",1.4,0.244208369152112,1.38105221460506,0.763636052031703,11.1020528135434,"it","short","non-linear"
"1222",1.5,0.343842993508947,1.39043863150168,0.825873470015228,11.1020528135434,"it","short","non-linear"
"1223",1.6,0.296359512876055,1.39948303324312,0.889702333315075,11.1020528135434,"it","short","non-linear"
"1224",1.7,0.256977299007607,1.40816261881904,0.955228738285662,11.1020528135434,"it","short","non-linear"
"1225",1.8,0.224193580579639,1.50414613446493,1.02255878128141,11.1020528135434,"it","short","non-linear"
"1226",1.9,0.186171840301684,1.66466597693835,1.09179855865674,11.1020528135434,"it","short","non-linear"
"1227",2,0.157688225110908,1.82563914670862,1.16305416676608,11.1020528135434,"it","short","non-linear"
"1228",2.1,0.139244734816375,1.98708950675347,1.23643171598904,11.1020528135434,"it","short","non-linear"
"1229",2.2,0.131318211434976,2.14905446107109,1.3120894009277,11.1020528135434,"it","short","non-linear"
"1230",2.3,0.134303602787552,2.31161549268604,1.39035496188576,11.1020528135434,"it","short","non-linear"
"1231",2.4,0.14857922111025,2.47486303861977,1.47159057984789,11.1020528135434,"it","short","non-linear"
"1232",2.5,0.174523378639218,2.63888753589371,1.55615843579874,11.1020528135434,"it","short","non-linear"
"1233",2.6,0.212514387610611,2.80377942152933,1.64442071072297,11.1020528135434,"it","short","non-linear"
"1234",2.7,0.26293056026058,2.96962913254806,1.73673958560525,11.1020528135434,"it","short","non-linear"
"1235",2.8,0.326150208825267,3.13652710597134,1.83347724143022,11.1020528135434,"it","short","non-linear"
"1236",2.9,0.402551645540827,3.30456377882063,1.93499585918255,11.1020528135434,"it","short","non-linear"
"1237",3,0.492513182643407,3.47382958811736,2.0416576198469,11.1020528135434,"it","short","non-linear"
"1238",3.1,0.596413132369161,3.64441497088299,2.15382470440793,11.1020528135434,"it","short","non-linear"
"1239",3.2,0.714629806954235,3.81641036413895,2.27185929385029,11.1020528135434,"it","short","non-linear"
"1240",3.3,0.847541518634785,3.98990620490669,2.39612356915865,11.1020528135434,"it","short","non-linear"
"1241",3.4,0.995526579646951,4.16499293020766,2.52697971131766,11.1020528135434,"it","short","non-linear"
"1242",3.5,1.15896330222689,4.3417609770633,2.66478990131198,11.1020528135434,"it","short","non-linear"
"1243",3.6,1.33822999861076,4.52030078249505,2.80991632012627,11.1020528135434,"it","short","non-linear"
"1244",3.7,1.53195545941791,4.70070278352437,2.96272114874519,11.1020528135434,"it","short","non-linear"
"1245",3.8,1.61114524479948,4.88305741717269,3.1235665681534,11.1020528135434,"it","short","non-linear"
"1246",3.9,1.69441037325952,5.06745512046147,3.29281475933555,11.1020528135434,"it","short","non-linear"
"1247",4,1.78908278184983,5.25398633041213,3.47082790327631,11.1020528135434,"it","short","non-linear"
"1248",4.1,1.89582236675507,5.44274148404614,3.65796818096033,11.1020528135434,"it","short","non-linear"
"1249",4.2,2.01528902415987,5.63381101838494,3.85459777337228,11.1020528135434,"it","short","non-linear"
"1250",4.3,2.14807965865591,5.82727785158871,4.06103112821181,11.1020528135434,"it","short","non-linear"
"1251",4.4,2.29417779597469,6.02315168711822,4.27711789166201,11.1020528135434,"it","short","non-linear"
"1252",4.5,2.45322123193252,6.22140096109771,4.50244572534902,11.1020528135434,"it","short","non-linear"
"1253",4.6,2.62484388070955,6.42199364632797,4.73659934950258,11.1020528135434,"it","short","non-linear"
"1254",4.7,2.80867965648593,6.62489771560978,4.97916348435246,11.1020528135434,"it","short","non-linear"
"1255",4.8,3.00436247344182,6.83008114174391,5.22972285012838,11.1020528135434,"it","short","non-linear"
"1256",4.9,3.21152624575736,7.03751189753114,5.48786216706009,11.1020528135434,"it","short","non-linear"
"1257",5,3.42980488761271,7.2531366231243,5.75316615537734,11.1020528135434,"it","short","non-linear"
"1258",5.1,3.658832313188,7.47207336899035,6.02521953530987,11.1020528135434,"it","short","non-linear"
"1259",5.2,3.8982424366634,7.69323151400715,6.30360702708743,11.1020528135434,"it","short","non-linear"
"1260",5.3,4.14766917221906,7.97552900559936,6.58791335093976,11.1020528135434,"it","short","non-linear"
"1261",5.4,4.40674643403511,8.26194880737827,6.8777232270966,11.1020528135434,"it","short","non-linear"
"1262",5.5,4.67510813629172,8.55158671344368,7.1726213757877,11.1020528135434,"it","short","non-linear"
"1263",5.6,4.95238819316904,8.84415328914256,7.4721925172428,11.1020528135434,"it","short","non-linear"
"1264",5.7,5.23822051884721,9.16463097981925,7.77602137169166,11.1020528135434,"it","short","non-linear"
"1265",5.8,5.53223902750639,9.49149077096847,8.08369265936401,11.1020528135434,"it","short","non-linear"
"1266",5.9,5.83407763332672,9.88201848933698,8.39479110048959,11.1020528135434,"it","short","non-linear"
"1267",6,6.14337025048835,10.3168446639907,8.70890141529816,11.1020528135434,"it","short","non-linear"
"1268",6.1,6.45975079317145,10.7482104695348,9.02560832401946,11.1020528135434,"it","short","non-linear"
"1269",6.2,6.78285317555614,11.174914438537,9.34449654688323,11.1020528135434,"it","short","non-linear"
"1270",6.3,7.1123113118226,11.5957551035652,9.66515080411921,11.1020528135434,"it","short","non-linear"
"1271",6.4,7.44775911615096,12.0095309971868,9.98715581595716,11.1020528135434,"it","short","non-linear"
"1272",6.5,7.78883114525365,12.4150486717895,10.3100981951185,11.1020528135434,"it","short","non-linear"
"1273",6.6,8.13520339996859,12.8116319680399,10.6336866223785,11.1020528135434,"it","short","non-linear"
"1274",6.7,8.48661784014567,13.1994279994666,10.9578240518408,11.1020528135434,"it","short","non-linear"
"1275",6.8,8.84282230550592,13.5786572696958,11.2824307559728,11.1020528135434,"it","short","non-linear"
"1276",6.9,9.20356463577036,13.9495402823538,11.6074270072417,11.1020528135434,"it","short","non-linear"
"1277",7,9.56859267066,14.312297541067,11.9327330781147,11.1020528135434,"it","short","non-linear"
"1278",7.1,9.93765424989587,14.6671495494616,12.258269241059,11.1020528135434,"it","short","non-linear"
"1279",7.2,10.310497213199,15.0143168111638,12.5839557685418,11.1020528135434,"it","short","non-linear"
"1280",7.3,10.6868694002904,15.3540198298,12.9097129330304,11.1020528135434,"it","short","non-linear"
"1281",7.4,11.0665186508911,15.6864791089965,13.2354610069919,11.1020528135434,"it","short","non-linear"
"1282",7.5,11.4491928047221,16.0119151523795,13.5611202628937,11.1020528135434,"it","short","non-linear"
"1283",7.6,11.8346397015045,16.3305484635753,13.8866109732029,11.1020528135434,"it","short","non-linear"
"1284",7.7,12.2226071809593,16.6425995462102,14.2118534103868,11.1020528135434,"it","short","non-linear"
"1285",7.8,12.6128430828074,16.9482889039104,14.5367678469126,11.1020528135434,"it","short","non-linear"
"1286",7.9,13.0050952467699,17.2478370403023,14.8612745552474,11.1020528135434,"it","short","non-linear"
"1287",8,13.3991115125679,17.5414644590121,15.1852938078586,11.1020528135434,"it","short","non-linear"
"1288",8.1,13.7946397199223,17.8293916636661,15.5087458772133,11.1020528135434,"it","short","non-linear"
"1289",8.2,14.1832784457647,18.1118391578907,15.8315510357788,11.1020528135434,"it","short","non-linear"
"1290",8.3,14.564845918295,18.389027445312,16.1536295560223,11.1020528135434,"it","short","non-linear"
"1291",8.4,14.9473011312734,18.6611770295563,16.4749017104109,11.1020528135434,"it","short","non-linear"
"1292",8.5,15.3304148030331,18.92850841425,16.7952877714121,11.1020528135434,"it","short","non-linear"
"1293",8.6,15.7139576519076,19.1912421030193,17.1147080114929,11.1020528135434,"it","short","non-linear"
"1294",8.7,16.0341042262532,19.4495985994904,17.4330827031205,11.1020528135434,"it","short","non-linear"
"1295",8.8,16.3081924217286,19.7037984072898,17.7503321187623,11.1020528135434,"it","short","non-linear"
"1296",8.9,16.5826559576737,19.9540620300436,18.0663765308854,11.1020528135434,"it","short","non-linear"
"1297",9,16.8574264361462,20.2006099713782,18.3811362119571,11.1020528135434,"it","short","non-linear"
"1298",9.1,17.1324354592039,20.4436627349197,18.6945314344445,11.1020528135434,"it","short","non-linear"
"1299",9.2,17.4076146289045,20.6834408242946,19.0064824708149,11.1020528135434,"it","short","non-linear"
"1300",9.3,17.6828955473057,20.920164743129,19.3169095935356,11.1020528135434,"it","short","non-linear"
"1301",9.4,17.9582098164653,21.1540549950493,19.6257330750736,11.1020528135434,"it","short","non-linear"
"1302",9.5,18.2334890384409,21.3853320836818,19.9328731878964,11.1020528135434,"it","short","non-linear"
"1303",9.6,18.5086648152903,21.6142165126526,20.238250204471,11.1020528135434,"it","short","non-linear"
"1304",9.7,18.7836687490712,21.8409287855882,20.5417843972648,11.1020528135434,"it","short","non-linear"
"1305",9.8,19.0584324418413,22.0656894061147,20.8433960387449,11.1020528135434,"it","short","non-linear"
"1306",9.9,19.3328874956584,22.2887188778585,21.1430054013785,11.1020528135434,"it","short","non-linear"
"1307",10,19.6069738474375,22.5102120118921,21.4405431826304,11.1020528135434,"it","short","non-linear"
"1308",10.1,19.8806772283592,22.7302224565068,21.7359973581029,11.1020528135434,"it","short","non-linear"
"1309",10.2,20.1539990146481,22.948755633478,22.0293754717647,11.1020528135434,"it","short","non-linear"
"1310",10.3,20.4269405960459,23.1658169229138,22.3206850844916,11.1020528135434,"it","short","non-linear"
"1311",10.4,20.6995033622941,23.3814117049224,22.6099337571591,11.1020528135434,"it","short","non-linear"
"1312",10.5,20.9716887031344,23.5955453596118,22.897129050643,11.1020528135434,"it","short","non-linear"
"1313",10.6,21.2434980083085,23.8099678748609,23.182278525819,11.1020528135434,"it","short","non-linear"
"1314",10.7,21.5108150138115,24.0324355246577,23.4653897435626,11.1020528135434,"it","short","non-linear"
"1315",10.8,21.7767447118953,24.326634335868,23.7464702647495,11.1020528135434,"it","short","non-linear"
"1316",10.9,22.0422083717656,24.6296228281752,24.0255276502555,11.1020528135434,"it","short","non-linear"
"1317",11,22.2985221296503,24.9396463095903,24.3025694609561,11.1020528135434,"it","short","non-linear"
"1318",11.1,22.5502993302549,25.2481613514454,24.577603257727,11.1020528135434,"it","short","non-linear"
"1319",11.2,22.801935723999,25.5552375953375,24.850636601444,11.1020528135434,"it","short","non-linear"
"1320",11.3,23.0534318430736,25.8903746003017,25.1216770529826,11.1020528135434,"it","short","non-linear"
"1321",11.4,23.3047882196698,26.2226867725156,25.3907321732185,11.1020528135434,"it","short","non-linear"
"1322",11.5,23.5560053859786,26.5521848699868,25.6578095230274,11.1020528135434,"it","short","non-linear"
"1323",11.6,23.8070838741911,26.8788796507228,25.922916663285,11.1020528135434,"it","short","non-linear"
"1324",11.7,24.0580242164983,27.2027818727312,26.1860611548668,11.1020528135434,"it","short","non-linear"
"1325",11.8,24.3088269450911,27.5239022940196,26.4472505586487,11.1020528135434,"it","short","non-linear"
"1326",11.9,24.5594925921607,27.8422516725955,26.7064924355061,11.1020528135434,"it","short","non-linear"
"1327",12,24.810021689898,28.1578407664666,26.9637943463149,11.1020528135434,"it","short","non-linear"
"1328",12.1,25.0604147704941,28.4706803336404,27.2191638519506,11.1020528135434,"it","short","non-linear"
"1329",12.2,25.3106723661399,28.7807811321245,27.472608513289,11.1020528135434,"it","short","non-linear"
"1330",12.3,25.5607950090266,29.0881539199264,27.7241358912056,11.1020528135434,"it","short","non-linear"
"1331",12.4,25.8107832313452,29.3928094550538,27.9737535465762,11.1020528135434,"it","short","non-linear"
"1332",12.5,26.0606375652866,29.6947584955142,28.2214690402764,11.1020528135434,"it","short","non-linear"
"1333",12.6,26.310358543042,29.9940117993152,28.4672899331819,11.1020528135434,"it","short","non-linear"
"1334",12.7,26.5599466968023,30.2905801244644,28.7112237861684,11.1020528135434,"it","short","non-linear"
"1335",12.8,26.8094025587585,30.5844742289692,28.9532781601114,11.1020528135434,"it","short","non-linear"
"1336",12.9,27.0587266611017,30.8757048708375,29.1934606158867,11.1020528135434,"it","short","non-linear"
"1337",13,27.307919536023,31.1642828080765,29.4317787143699,11.1020528135434,"it","short","non-linear"
"1338",13.1,27.5569817157133,31.4502187986941,29.6682400164368,11.1020528135434,"it","short","non-linear"
"1339",13.2,27.8059137323636,31.7335236006977,29.9028520829628,11.1020528135434,"it","short","non-linear"
"1340",13.3,28.054716118165,32.0142079720949,30.1356224748238,11.1020528135434,"it","short","non-linear"
"1341",13.4,28.3033894053086,32.2922826708934,30.3665587528954,11.1020528135434,"it","short","non-linear"
"1342",13.5,28.5519341259853,32.5677584551005,30.5956684780532,11.1020528135434,"it","short","non-linear"
"1343",13.6,28.8003508123862,32.8406460827241,30.822959211173,11.1020528135434,"it","short","non-linear"
"1344",13.7,29.0486399967023,33.1109563117715,31.0484385131303,11.1020528135434,"it","short","non-linear"
"1345",13.8,29.2968022111246,33.3786999002504,31.2721139448008,11.1020528135434,"it","short","non-linear"
"1346",13.9,29.5448379878441,33.6438876061684,31.4939930670602,11.1020528135434,"it","short","non-linear"
"1347",14,29.792747859052,33.9065301875331,31.7140834407842,11.1020528135434,"it","short","non-linear"
"1348",14.1,30.0405323569391,34.166638402352,31.9323926268484,11.1020528135434,"it","short","non-linear"
"1349",14.2,30.2881920136966,34.4242230086327,32.1489281861286,11.1020528135434,"it","short","non-linear"
"1350",14.3,30.5357273615154,34.6792947643827,32.3636976795002,11.1020528135434,"it","short","non-linear"
"1351",14.4,30.7831389325866,34.9318644276097,32.5767086678391,11.1020528135434,"it","short","non-linear"
"1352",14.5,30.9623683726854,35.1819427563212,32.7879687120208,11.1020528135434,"it","short","non-linear"
"1353",14.6,31.1345745190838,35.4295405085248,32.9974853729211,11.1020528135434,"it","short","non-linear"
"1354",14.7,31.3058296810532,35.6746684422281,33.2052662114156,11.1020528135434,"it","short","non-linear"
"1355",14.8,31.4761380008805,35.9173373154386,33.4113187883799,11.1020528135434,"it","short","non-linear"
"1356",14.9,31.6455036208532,36.157557886164,33.6156506646898,11.1020528135434,"it","short","non-linear"
"1357",15,31.8065314982224,36.3953409124118,33.8182694012208,11.1020528135434,"it","short","non-linear"
"1358",15.1,31.9592691930917,36.6306971521895,34.0191825588488,11.1020528135434,"it","short","non-linear"
"1359",15.2,32.1107986257227,36.8636373635048,34.2183976984492,11.1020528135434,"it","short","non-linear"
"1360",15.3,32.2611251762235,37.0941723043652,34.4159223808978,11.1020528135434,"it","short","non-linear"
"1361",15.4,32.4102542247024,37.3223127327783,34.6117641670702,11.1020528135434,"it","short","non-linear"
"1362",15.5,32.5581911512673,37.5480694067517,34.8059306178422,11.1020528135434,"it","short","non-linear"
"1363",15.6,32.7049413360264,37.771453084293,34.9984292940893,11.1020528135434,"it","short","non-linear"
