"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"191",19,40.0609723633129,54.2070404614944,48.9197927154574,-5.90142827151849,"du","long","linear"
"192",19.1,40.2859400641031,54.4830949686121,49.1772653086966,-5.90142827151849,"du","long","linear"
"193",19.2,40.5109077648933,54.7591494757297,49.4347379019359,-5.90142827151849,"du","long","linear"
"194",19.3,40.7358754656835,55.0352039828473,49.6922104951751,-5.90142827151849,"du","long","linear"
"195",19.4,40.9608431664737,55.311258489965,49.9496830884144,-5.90142827151849,"du","long","linear"
"196",19.5,41.1858108672639,55.5873129970827,50.2071556816536,-5.90142827151849,"du","long","linear"
"197",19.6,41.4107785680541,55.8633675042003,50.4646282748929,-5.90142827151849,"du","long","linear"
"198",19.7,41.6357462688443,56.139422011318,50.7221008681321,-5.90142827151849,"du","long","linear"
"199",19.8,41.8607139696345,56.4154765184356,50.9795734613714,-5.90142827151849,"du","long","linear"
"200",19.9,42.0856816704247,56.6915310255533,51.2370460546106,-5.90142827151849,"du","long","linear"
"201",20,42.3106493712149,56.9675855326709,51.4945186478499,-5.90142827151849,"du","long","linear"
"202",0,-2.26757164030019,2.455715077035,0,-3.01356193894468,"en","long","linear"
"203",0.1,-1.90443275035599,2.67687794451014,0.279868113630979,-3.01356193894468,"en","long","linear"
"204",0.2,-1.54129386041178,2.89804081198529,0.559736227261958,-3.01356193894468,"en","long","linear"
"205",0.3,-1.17815497046758,3.11920367946044,0.839604340892937,-3.01356193894468,"en","long","linear"
"206",0.4,-0.815016080523375,3.34036654693559,1.11947245452392,-3.01356193894468,"en","long","linear"
"207",0.5,-0.451877190579173,3.56152941441073,1.3993405681549,-3.01356193894468,"en","long","linear"
"208",0.6,-0.0887383006349687,3.78269228188588,1.67920868178587,-3.01356193894468,"en","long","linear"
"209",0.7,0.274400589309234,4.00385514936102,1.95907679541685,-3.01356193894468,"en","long","linear"
"210",0.8,0.637539479253437,4.22501801683617,2.23894490904783,-3.01356193894468,"en","long","linear"
"211",0.9,1.00067836919764,4.45556081720958,2.51881302267881,-3.01356193894468,"en","long","linear"
"212",1,1.36381725914184,4.68705509742156,2.79868113630979,-3.01356193894468,"en","long","linear"
"213",1.1,1.72695614908605,4.91854937763354,3.07854924994077,-3.01356193894468,"en","long","linear"
"214",1.2,2.09009503903025,5.15004365784552,3.35841736357175,-3.01356193894468,"en","long","linear"
"215",1.3,2.45323392897445,5.3815379380575,3.63828547720273,-3.01356193894468,"en","long","linear"
"216",1.4,2.81637281891866,5.61303221826948,3.91815359083371,-3.01356193894468,"en","long","linear"
"217",1.5,3.17951170886286,5.84452649848146,4.19802170446469,-3.01356193894468,"en","long","linear"
"218",1.6,3.53730102561657,6.07602077869344,4.47788981809567,-3.01356193894468,"en","long","linear"
"219",1.7,3.89428283790744,6.30751505890542,4.75775793172664,-3.01356193894468,"en","long","linear"
"220",1.8,4.25126465019831,6.53900933911739,5.03762604535762,-3.01356193894468,"en","long","linear"
"221",1.9,4.60824646248918,6.77050361932937,5.3174941589886,-3.01356193894468,"en","long","linear"
"222",2,4.94097958997831,7.00199789954135,5.59736227261958,-3.01356193894468,"en","long","linear"
"223",2.1,5.18650346289948,7.23349217975333,5.87723038625056,-3.01356193894468,"en","long","linear"
"224",2.2,5.43202733582064,7.46498645996531,6.15709849988154,-3.01356193894468,"en","long","linear"
"225",2.3,5.66622990835382,7.69648074017729,6.43696661351252,-3.01356193894468,"en","long","linear"
"226",2.4,5.89933453570003,7.92797502038927,6.7168347271435,-3.01356193894468,"en","long","linear"
"227",2.5,6.13243916304624,8.15946930060125,6.99670284077448,-3.01356193894468,"en","long","linear"
"228",2.6,6.36554379039245,8.39096358081323,7.27657095440545,-3.01356193894468,"en","long","linear"
"229",2.7,6.59864841773866,8.62245786102521,7.55643906803643,-3.01356193894468,"en","long","linear"
"230",2.8,6.83175304508487,8.85395214123719,7.83630718166741,-3.01356193894468,"en","long","linear"
"231",2.9,7.06485767243108,9.08544642144917,8.11617529529839,-3.01356193894468,"en","long","linear"
"232",3,7.2979622997773,9.31694070166114,8.39604340892937,-3.01356193894468,"en","long","linear"
"233",3.1,7.53106692712351,9.54843498187312,8.67591152256035,-3.01356193894468,"en","long","linear"
"234",3.2,7.76417155446972,9.7799292620851,8.95577963619133,-3.01356193894468,"en","long","linear"
"235",3.3,7.99727618181593,10.0114235422971,9.23564774982231,-3.01356193894468,"en","long","linear"
"236",3.4,8.23038080916214,10.2537247021564,9.51551586345329,-3.01356193894468,"en","long","linear"
"237",3.5,8.46348543650835,10.597952123199,9.79538397708427,-3.01356193894468,"en","long","linear"
"238",3.6,8.69659006385456,10.9652653482267,10.0752520907152,-3.01356193894468,"en","long","linear"
"239",3.7,8.92969469120077,11.3325785732544,10.3551202043462,-3.01356193894468,"en","long","linear"
"240",3.8,9.16279931854698,11.6998917982821,10.6349883179772,-3.01356193894468,"en","long","linear"
"241",3.9,9.3959039458932,12.0672050233098,10.9148564316082,-3.01356193894468,"en","long","linear"
"242",4,9.6290085732394,12.4345182483375,11.1947245452392,-3.01356193894468,"en","long","linear"
"243",4.1,9.86211320058561,12.8018314733652,11.4745926588701,-3.01356193894468,"en","long","linear"
"244",4.2,10.0952178279318,13.1691446983929,11.7544607725011,-3.01356193894468,"en","long","linear"
"245",4.3,10.328322455278,13.5364579234206,12.0343288861321,-3.01356193894468,"en","long","linear"
"246",4.4,10.5614270826242,13.9037711484483,12.3141969997631,-3.01356193894468,"en","long","linear"
"247",4.5,10.7945317099705,14.271084373476,12.5940651133941,-3.01356193894468,"en","long","linear"
"248",4.6,11.0276363373167,14.6383975985037,12.873933227025,-3.01356193894468,"en","long","linear"
"249",4.7,11.2607409646629,15.0057108235314,13.153801340656,-3.01356193894468,"en","long","linear"
"250",4.8,11.4938455920091,15.3730240485591,13.433669454287,-3.01356193894468,"en","long","linear"
"251",4.9,11.7269502193553,15.7403372735868,13.713537567918,-3.01356193894468,"en","long","linear"
"252",5,11.9600548467015,16.1076504986145,13.993405681549,-3.01356193894468,"en","long","linear"
"253",5.1,12.1931594740477,16.4749637236422,14.2732737951799,-3.01356193894468,"en","long","linear"
"254",5.2,12.4262641013939,16.8422769486699,14.5531419088109,-3.01356193894468,"en","long","linear"
"255",5.3,12.6593687287401,17.2095901736976,14.8330100224419,-3.01356193894468,"en","long","linear"
"256",5.4,12.8924733560864,17.5769033987253,15.1128781360729,-3.01356193894468,"en","long","linear"
"257",5.5,13.1255779834326,17.944216623753,15.3927462497038,-3.01356193894468,"en","long","linear"
"258",5.6,13.354733606339,18.3115298487807,15.6726143633348,-3.01356193894468,"en","long","linear"
"259",5.7,13.5808547728579,18.6788430738084,15.9524824769658,-3.01356193894468,"en","long","linear"
"260",5.8,13.8069759393768,19.0461562988361,16.2323505905968,-3.01356193894468,"en","long","linear"
"261",5.9,14.0330971058957,19.4134695238638,16.5122187042278,-3.01356193894468,"en","long","linear"
"262",6,14.2592182724146,19.7807827488915,16.7920868178587,-3.01356193894468,"en","long","linear"
"263",6.1,14.4853394389335,20.1480959739192,17.0719549314897,-3.01356193894468,"en","long","linear"
"264",6.2,14.7114606054524,20.5154091989469,17.3518230451207,-3.01356193894468,"en","long","linear"
"265",6.3,14.9375817719714,20.8827224239746,17.6316911587517,-3.01356193894468,"en","long","linear"
"266",6.4,15.1637029384903,21.2500356490023,17.9115592723827,-3.01356193894468,"en","long","linear"
"267",6.5,15.3898241050092,21.61734887403,18.1914273860136,-3.01356193894468,"en","long","linear"
"268",6.6,15.6159452715281,21.9846620990577,18.4712954996446,-3.01356193894468,"en","long","linear"
"269",6.7,15.842066438047,22.3519753240854,18.7511636132756,-3.01356193894468,"en","long","linear"
"270",6.8,16.0681876045659,22.7192885491131,19.0310317269066,-3.01356193894468,"en","long","linear"
"271",6.9,16.2943087710849,23.0866017741408,19.3108998405376,-3.01356193894468,"en","long","linear"
"272",7,16.5204299376038,23.4539149991685,19.5907679541685,-3.01356193894468,"en","long","linear"
"273",7.1,16.7465511041227,23.8212282241963,19.8706360677995,-3.01356193894468,"en","long","linear"
"274",7.2,16.9726722706416,24.188541449224,20.1505041814305,-3.01356193894468,"en","long","linear"
"275",7.3,17.1987934371605,24.5558546742517,20.4303722950615,-3.01356193894468,"en","long","linear"
"276",7.4,17.4249146036794,24.9231678992794,20.7102404086924,-3.01356193894468,"en","long","linear"
"277",7.5,17.6510357701983,25.2904811243071,20.9901085223234,-3.01356193894468,"en","long","linear"
"278",7.6,17.8771569367173,25.6577943493348,21.2699766359544,-3.01356193894468,"en","long","linear"
"279",7.7,18.1032781032362,26.0251075743625,21.5498447495854,-3.01356193894468,"en","long","linear"
"280",7.8,18.3293992697551,26.3924207993902,21.8297128632164,-3.01356193894468,"en","long","linear"
"281",7.9,18.555520436274,26.7597340244179,22.1095809768473,-3.01356193894468,"en","long","linear"
"282",8,18.7816416027929,27.1270472494456,22.3894490904783,-3.01356193894468,"en","long","linear"
"283",8.1,19.0077627693118,27.4943604744733,22.6693172041093,-3.01356193894468,"en","long","linear"
"284",8.2,19.2338839358307,27.861673699501,22.9491853177403,-3.01356193894468,"en","long","linear"
"285",8.3,19.4600051023497,28.2289869245287,23.2290534313713,-3.01356193894468,"en","long","linear"
"286",8.4,19.6861262688686,28.5963001495564,23.5089215450022,-3.01356193894468,"en","long","linear"
"287",8.5,19.9122474353875,28.9636133745841,23.7887896586332,-3.01356193894468,"en","long","linear"
"288",8.6,20.1383686019064,29.3309265996118,24.0686577722642,-3.01356193894468,"en","long","linear"
"289",8.7,20.3644897684253,29.6982398246395,24.3485258858952,-3.01356193894468,"en","long","linear"
"290",8.8,20.5906109349442,30.0655530496672,24.6283939995262,-3.01356193894468,"en","long","linear"
"291",8.9,20.8167321014632,30.4328662746949,24.9082621131571,-3.01356193894468,"en","long","linear"
"292",9,21.0428532679821,30.8001794997226,25.1881302267881,-3.01356193894468,"en","long","linear"
"293",9.1,21.268974434501,31.1674927247503,25.4679983404191,-3.01356193894468,"en","long","linear"
"294",9.2,21.4950956010199,31.534805949778,25.7478664540501,-3.01356193894468,"en","long","linear"
"295",9.3,21.7212167675388,31.9021191748057,26.0277345676811,-3.01356193894468,"en","long","linear"
"296",9.4,21.9473379340577,32.2694323998334,26.307602681312,-3.01356193894468,"en","long","linear"
"297",9.5,22.1734591005766,32.6367456248611,26.587470794943,-3.01356193894468,"en","long","linear"
"298",9.6,22.3995802670956,33.0040588498888,26.867338908574,-3.01356193894468,"en","long","linear"
"299",9.7,22.6257014336145,33.3713720749165,27.147207022205,-3.01356193894468,"en","long","linear"
"300",9.8,22.8518226001334,33.7386852999442,27.4270751358359,-3.01356193894468,"en","long","linear"
"301",9.9,23.0779437666523,34.1059985249719,27.7069432494669,-3.01356193894468,"en","long","linear"
"302",10,23.3040649331712,34.4733117499996,27.9868113630979,-3.01356193894468,"en","long","linear"
"303",10.1,23.5301860996901,34.8406249750273,28.2666794767289,-3.01356193894468,"en","long","linear"
