"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","psychometric","context"
"940",6,66,"dat",1.35157054924863,3.61698405959677,13.7988955647578,3,10,7,7.10037054511756,4.54032947479087,3.26007138798508,3.8729362487793,6.25561693031341,15.6012475639582,61.1071428571429,"long"
"941",6,67,"men",8.38264026752214,1.35157054924863,3.61698405959677,3,3,10,5.4996870826184,7.10037054511756,4.54032947479087,6.44563484191895,3.8729362487793,6.25561693031341,158.464285714286,"long"
"942",6,68,"ofwel",10.2058232846336,8.38264026752214,1.35157054924863,5,3,3,4.41995574848976,5.4996870826184,7.10037054511756,8.94507884979248,6.44563484191895,3.8729362487793,192.071428571429,"long"
"943",6,69,"rond",8.72081665223854,10.2058232846336,8.38264026752214,4,5,3,5.55990662503611,4.41995574848976,5.4996870826184,6.07445192337036,8.94507884979248,6.44563484191895,113.785714285714,"long"
"944",6,70,"de",2.99172561086413,8.72081665223854,10.2058232846336,2,4,5,7.72997428569956,5.55990662503611,4.41995574848976,5.04700660705566,6.07445192337036,8.94507884979248,111.035714285714,"long"
"945",6,71,"nek",6.6164557447139,2.99172561086413,8.72081665223854,3,2,4,4.45024910831936,7.72997428569956,5.55990662503611,5.20384120941162,5.04700660705566,6.07445192337036,113.678571428571,"long"
"946",6,72,"kan",5.38122345606732,6.6164557447139,2.99172561086413,3,3,2,6.45024910831936,4.45024910831936,7.72997428569956,4.25572204589844,5.20384120941162,5.04700660705566,152.964285714286,"long"
"947",6,73,"hangen,",8.80569401498899,5.38122345606732,6.6164557447139,7,3,3,4.69019608002851,6.45024910831936,4.45024910831936,8.59332966804504,4.25572204589844,5.20384120941162,160.285714285714,"long"
"948",6,74,"ofwel",0.375712112797588,8.80569401498899,5.38122345606732,5,7,3,4.41995574848976,4.69019608002851,6.45024910831936,2.5491047501564,8.59332966804504,4.25572204589844,171.821428571429,"long"
"949",6,75,"ergens",8.87188436864875,0.375712112797588,8.80569401498899,6,5,7,5.07918124604763,4.41995574848976,4.69019608002851,11.0163578987122,2.5491047501564,8.59332966804504,238.5,"long"
"950",6,76,"anders",3.49921560960843,8.87188436864875,0.375712112797588,6,6,5,5.67024585307412,5.07918124604763,4.41995574848976,4.58879232406616,11.0163578987122,2.5491047501564,152.428571428571,"long"
"951",6,77,"aan",3.74234269352846,3.49921560960843,8.87188436864875,3,6,6,6.75966784468963,5.67024585307412,5.07918124604763,5.29603624343872,4.58879232406616,11.0163578987122,49.4285714285714,"long"
"952",6,78,"de",1.88506545020425,3.74234269352846,3.49921560960843,2,3,6,7.72997428569956,6.75966784468963,5.67024585307412,3.82708144187927,5.29603624343872,4.58879232406616,124.142857142857,"long"
"953",6,79,"kledij",20.2338890519479,1.88506545020425,3.74234269352846,6,2,3,3.59988307207369,7.72997428569956,6.75966784468963,10.6974929273129,3.82708144187927,5.29603624343872,148.892857142857,"long"
"954",6,80,"kan",2.31592259486404,20.2338890519479,1.88506545020425,3,6,2,6.45024910831936,3.59988307207369,7.72997428569956,4.7125039100647,10.6974929273129,3.82708144187927,54.1428571428571,"long"
"955",6,81,"vasthaken,",18.9508453460799,2.31592259486404,20.2338890519479,10,3,6,1.74973631556906,6.45024910831936,3.59988307207369,5.99851337075233,4.7125039100647,10.6974929273129,200.571428571429,"long"
"956",6,82,"zodat",2.29515230745887,18.9508453460799,2.31592259486404,5,10,3,5.41995574848976,1.74973631556906,6.45024910831936,5.03593349456787,5.99851337075233,4.7125039100647,188.714285714286,"long"
"957",6,83,"de",1.76051888235142,2.29515230745887,18.9508453460799,2,5,10,7.72997428569956,5.41995574848976,1.74973631556906,3.23644232749939,5.03593349456787,5.99851337075233,86.25,"long"
"958",6,84,"monocle",5.90590019291637,1.76051888235142,2.29515230745887,7,2,5,1.94987770403687,7.72997428569956,5.41995574848976,6.20998292416334,3.23644232749939,5.03593349456787,173.607142857143,"long"
"959",6,85,"in",4.47133700447248,5.90590019291637,1.76051888235142,2,7,2,7.35983548233989,1.94987770403687,7.72997428569956,6.46055746078491,6.20998292416334,3.23644232749939,103.142857142857,"long"
